Agius et al. 2017. Hawaii Ps receiver functions.
Frequency, 0.05-0.2, Hz
Grid resolution, 1, degree
Minimum number of events, 5
LVL: Depth of negative peak above 410
lat, Lon, Depth peak LVL, Depth peak 410, TZT, Depth peak 660, Amp LVL/Amp 410, Amp LVL, Amp 660
21.50,-155.25,380.38,416.62,248.50,665.12,-1.11,-0.12,0.11
21.75,-155.25,380.56,416.56,248.75,665.31,-1.13,-0.13,0.11
22.00,-155.25,380.40,416.31,249.21,665.52,-1.11,-0.12,0.11
22.25,-155.25,379.88,415.88,249.88,665.75,-1.06,-0.11,0.12
22.50,-155.25,379.00,415.25,250.75,666.00,-0.98,-0.10,0.13
22.75,-155.25,378.12,414.62,251.62,666.25,-0.89,-0.09,0.13
23.00,-155.25,377.05,412.79,252.19,664.98,-0.84,-0.08,0.14
23.25,-155.25,NaN,409.75,252.44,662.19,NaN,NaN,0.14
23.50,-155.25,NaN,405.50,252.38,657.88,NaN,NaN,0.14
23.75,-155.25,NaN,401.25,252.31,653.56,NaN,NaN,0.15
24.00,-155.25,NaN,398.15,NaN,NaN,NaN,NaN,NaN
24.25,-155.25,NaN,396.19,NaN,NaN,NaN,NaN,NaN
24.50,-155.25,NaN,395.38,NaN,NaN,NaN,NaN,NaN
24.75,-155.25,NaN,394.56,NaN,NaN,NaN,NaN,NaN
25.00,-155.25,367.25,394.38,NaN,NaN,-0.56,-0.05,NaN
25.25,-155.25,NaN,394.81,NaN,NaN,NaN,NaN,NaN
25.50,-155.25,NaN,395.88,NaN,NaN,NaN,NaN,NaN
25.75,-155.25,NaN,396.94,NaN,NaN,NaN,NaN,NaN
26.00,-155.25,NaN,397.47,NaN,NaN,NaN,NaN,NaN
26.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-155.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-155.00,NaN,NaN,NaN,655.75,NaN,NaN,0.14
13.00,-155.00,382.27,410.99,245.47,656.40,-1.07,-0.09,0.14
13.25,-155.00,382.46,410.98,245.19,656.44,-1.07,-0.09,0.14
13.50,-155.00,382.83,410.96,244.62,655.88,-1.08,-0.09,0.13
13.75,-155.00,383.21,410.94,244.02,655.12,-1.08,-0.09,0.13
14.00,-155.00,383.40,410.97,244.31,655.36,-1.06,-0.09,0.13
14.25,-155.00,NaN,411.04,245.21,656.25,NaN,NaN,0.13
14.50,-155.00,NaN,411.17,246.83,658.00,NaN,NaN,0.13
14.75,-155.00,NaN,411.29,248.46,659.75,NaN,NaN,0.13
15.00,-155.00,NaN,411.46,249.44,660.90,NaN,NaN,0.13
15.25,-155.00,NaN,411.67,249.79,661.46,NaN,NaN,0.13
15.50,-155.00,NaN,411.92,249.50,661.42,NaN,NaN,0.13
15.75,-155.00,NaN,412.17,249.21,661.38,NaN,NaN,0.12
16.00,-155.00,371.92,412.69,248.67,661.37,-0.64,-0.07,0.12
16.25,-155.00,370.67,413.50,247.90,661.40,-0.70,-0.07,0.11
16.50,-155.00,368.17,414.58,246.88,661.46,-0.81,-0.07,0.11
16.75,-155.00,365.67,415.67,245.85,661.52,-0.95,-0.08,0.10
17.00,-155.00,364.52,415.69,246.28,661.98,-1.04,-0.08,0.10
17.25,-155.00,364.73,414.67,248.17,662.83,-1.08,-0.08,0.09
17.50,-155.00,366.29,412.58,251.50,664.08,-1.05,-0.08,0.09
17.75,-155.00,367.85,410.50,254.83,665.33,-1.01,-0.08,0.08
18.00,-155.00,369.40,409.36,256.15,665.51,-0.99,-0.08,0.08
18.25,-155.00,370.94,409.17,255.44,664.60,-0.99,-0.08,0.08
18.50,-155.00,372.46,409.92,252.71,662.62,-0.99,-0.08,0.08
18.75,-155.00,373.98,410.67,249.98,660.65,-0.99,-0.08,0.08
19.00,-155.00,375.26,411.33,247.79,659.12,-1.01,-0.09,0.08
19.25,-155.00,376.29,411.90,246.15,658.04,-1.05,-0.10,0.09
19.50,-155.00,377.08,412.38,245.04,657.42,-1.10,-0.11,0.10
19.75,-155.00,377.88,412.85,243.94,656.79,-1.15,-0.12,0.10
20.00,-155.00,378.51,413.40,243.76,657.15,-1.17,-0.12,0.11
20.25,-155.00,379.00,414.00,244.50,658.50,-1.17,-0.13,0.11
20.50,-155.00,379.33,414.67,246.17,660.83,-1.16,-0.13,0.11
20.75,-155.00,379.67,415.33,247.83,663.17,-1.14,-0.13,0.11
21.00,-155.00,379.97,415.81,249.05,664.85,-1.13,-0.13,0.11
21.25,-155.00,380.25,416.08,249.81,665.90,-1.14,-0.13,0.12
21.50,-155.00,380.50,416.17,250.12,666.29,-1.16,-0.13,0.12
21.75,-155.00,380.75,416.25,250.44,666.69,-1.18,-0.13,0.12
22.00,-155.00,380.64,416.18,250.90,667.08,-1.17,-0.13,0.12
22.25,-155.00,380.12,415.96,251.52,667.48,-1.13,-0.12,0.13
22.50,-155.00,379.00,415.58,252.29,667.88,-1.01,-0.10,0.13
22.75,-155.00,378.06,415.21,253.06,668.27,-0.91,-0.09,0.14
23.00,-155.00,376.73,413.18,253.81,666.99,-0.86,-0.08,0.14
23.25,-155.00,374.25,409.50,254.52,664.02,-0.83,-0.07,0.15
23.50,-155.00,369.50,404.17,255.21,659.38,-0.84,-0.07,0.15
23.75,-155.00,364.69,398.83,255.90,654.73,-0.91,-0.07,0.15
24.00,-155.00,362.55,395.20,NaN,NaN,-0.94,-0.07,NaN
24.25,-155.00,361.75,393.27,NaN,NaN,-0.92,-0.07,NaN
24.50,-155.00,361.75,393.04,NaN,NaN,-0.87,-0.07,NaN
24.75,-155.00,363.00,392.81,NaN,NaN,-0.76,-0.07,NaN
25.00,-155.00,363.23,393.11,NaN,NaN,-0.74,-0.07,NaN
25.25,-155.00,363.70,393.94,NaN,NaN,-0.72,-0.07,NaN
25.50,-155.00,363.38,395.29,NaN,NaN,-0.77,-0.07,NaN
25.75,-155.00,364.19,396.65,NaN,NaN,-0.76,-0.07,NaN
26.00,-155.00,364.59,397.32,NaN,NaN,-0.75,-0.07,NaN
26.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-155.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-154.75,381.12,410.47,NaN,NaN,-1.15,-0.10,NaN
13.25,-154.75,381.25,410.44,NaN,NaN,-1.14,-0.10,NaN
13.50,-154.75,381.50,410.38,NaN,NaN,-1.13,-0.10,NaN
13.75,-154.75,381.75,410.31,NaN,NaN,-1.11,-0.09,NaN
14.00,-154.75,381.88,410.31,244.37,654.78,-1.08,-0.09,0.14
14.25,-154.75,NaN,410.38,245.19,655.56,NaN,NaN,0.14
14.50,-154.75,NaN,410.50,246.62,657.12,NaN,NaN,0.14
14.75,-154.75,NaN,410.62,248.06,658.69,NaN,NaN,0.14
15.00,-154.75,NaN,410.75,249.02,659.77,NaN,NaN,0.13
15.25,-154.75,NaN,410.88,249.50,660.38,NaN,NaN,0.13
15.50,-154.75,NaN,411.00,249.50,660.50,NaN,NaN,0.13
15.75,-154.75,NaN,411.12,249.50,660.62,NaN,NaN,0.12
16.00,-154.75,371.22,411.52,249.25,660.77,-0.67,-0.07,0.12
16.25,-154.75,370.19,412.19,248.75,660.94,-0.72,-0.07,0.12
16.50,-154.75,368.12,413.12,248.00,661.12,-0.82,-0.08,0.11
16.75,-154.75,366.06,414.06,247.25,661.31,-0.93,-0.08,0.10
17.00,-154.75,365.21,414.10,247.73,661.83,-1.00,-0.08,0.10
17.25,-154.75,365.56,413.25,249.44,662.69,-1.02,-0.08,0.09
17.50,-154.75,367.12,411.50,252.38,663.88,-0.99,-0.08,0.09
17.75,-154.75,368.69,409.75,255.31,665.06,-0.95,-0.08,0.08
18.00,-154.75,370.19,408.79,256.38,665.17,-0.93,-0.08,0.08
18.25,-154.75,371.62,408.62,255.56,664.19,-0.92,-0.08,0.08
18.50,-154.75,373.00,409.25,252.88,662.12,-0.93,-0.08,0.08
18.75,-154.75,374.38,409.88,250.19,660.06,-0.94,-0.08,0.08
19.00,-154.75,375.52,410.48,248.06,658.54,-0.97,-0.09,0.08
19.25,-154.75,376.44,411.06,246.50,657.56,-1.02,-0.09,0.09
19.50,-154.75,377.12,411.62,245.50,657.12,-1.08,-0.11,0.10
19.75,-154.75,377.81,412.19,244.50,656.69,-1.14,-0.12,0.11
20.00,-154.75,378.40,412.77,244.42,657.19,-1.17,-0.12,0.11
20.25,-154.75,378.88,413.38,245.25,658.62,-1.18,-0.13,0.12
20.50,-154.75,379.25,414.00,247.00,661.00,-1.17,-0.13,0.12
20.75,-154.75,379.62,414.62,248.75,663.38,-1.17,-0.13,0.12
21.00,-154.75,379.98,415.15,249.98,665.12,-1.17,-0.13,0.12
21.25,-154.75,380.31,415.56,250.69,666.25,-1.19,-0.13,0.12
21.50,-154.75,380.62,415.88,250.88,666.75,-1.22,-0.13,0.12
21.75,-154.75,380.94,416.19,251.06,667.25,-1.25,-0.14,0.13
22.00,-154.75,380.94,416.40,251.33,667.73,-1.26,-0.14,0.13
22.25,-154.75,NaN,416.50,251.69,668.19,NaN,NaN,0.13
22.50,-154.75,NaN,416.50,252.12,668.62,NaN,NaN,0.14
22.75,-154.75,NaN,416.50,252.56,669.06,NaN,NaN,0.14
23.00,-154.75,NaN,414.42,253.48,667.90,NaN,NaN,0.15
23.25,-154.75,NaN,410.25,254.88,665.12,NaN,NaN,0.15
23.50,-154.75,NaN,404.00,256.75,660.75,NaN,NaN,0.14
23.75,-154.75,NaN,397.75,258.62,656.38,NaN,NaN,0.14
24.00,-154.75,362.11,393.62,NaN,NaN,-0.92,-0.07,NaN
24.25,-154.75,361.50,391.62,NaN,NaN,-0.90,-0.07,NaN
24.50,-154.75,361.50,391.75,NaN,NaN,-0.86,-0.08,NaN
24.75,-154.75,361.50,391.88,NaN,NaN,-0.82,-0.08,NaN
25.00,-154.75,361.79,392.46,NaN,NaN,-0.79,-0.08,NaN
25.25,-154.75,362.38,393.50,NaN,NaN,-0.77,-0.07,NaN
25.50,-154.75,363.25,395.00,NaN,NaN,-0.76,-0.07,NaN
25.75,-154.75,364.12,396.50,NaN,NaN,-0.75,-0.07,NaN
26.00,-154.75,364.56,397.25,NaN,NaN,-0.74,-0.07,NaN
26.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.25,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.50,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.75,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.00,-154.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.00,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.25,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.50,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.75,-154.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.00,-154.50,380.00,409.94,NaN,NaN,-1.24,-0.12,NaN
13.25,-154.50,380.00,409.88,NaN,NaN,-1.22,-0.11,NaN
13.50,-154.50,380.00,409.75,NaN,NaN,-1.18,-0.11,NaN
13.75,-154.50,380.00,409.62,NaN,NaN,-1.14,-0.10,NaN
14.00,-154.50,380.00,409.62,245.06,654.69,-1.09,-0.10,0.16
14.25,-154.50,NaN,409.75,245.62,655.38,NaN,NaN,0.16
14.50,-154.50,NaN,410.00,246.75,656.75,NaN,NaN,0.15
14.75,-154.50,NaN,410.25,247.88,658.12,NaN,NaN,0.14
15.00,-154.50,NaN,410.33,248.79,659.12,NaN,NaN,0.13
15.25,-154.50,NaN,410.25,249.50,659.75,NaN,NaN,0.13
15.50,-154.50,NaN,410.00,250.00,660.00,NaN,NaN,0.13
15.75,-154.50,NaN,409.75,250.50,660.25,NaN,NaN,0.13
16.00,-154.50,370.81,409.79,250.75,660.54,-0.72,-0.08,0.12
16.25,-154.50,370.12,410.12,250.75,660.88,-0.76,-0.08,0.12
16.50,-154.50,368.75,410.75,250.50,661.25,-0.82,-0.09,0.11
16.75,-154.50,367.38,411.38,250.25,661.62,-0.90,-0.09,0.10
17.00,-154.50,366.92,411.46,250.71,662.17,-0.94,-0.09,0.09
17.25,-154.50,367.38,411.00,251.88,662.88,-0.95,-0.09,0.09
17.50,-154.50,368.75,410.00,253.75,663.75,-0.91,-0.08,0.09
17.75,-154.50,370.12,409.00,255.62,664.62,-0.88,-0.08,0.08
18.00,-154.50,371.38,408.50,256.08,664.58,-0.86,-0.08,0.08
18.25,-154.50,372.50,408.50,255.12,663.62,-0.86,-0.08,0.08
18.50,-154.50,373.50,409.00,252.75,661.75,-0.88,-0.08,0.08
18.75,-154.50,374.50,409.50,250.38,659.88,-0.89,-0.08,0.08
19.00,-154.50,375.38,410.04,248.46,658.50,-0.92,-0.09,0.09
19.25,-154.50,376.12,410.62,247.00,657.62,-0.98,-0.09,0.10
19.50,-154.50,376.75,411.25,246.00,657.25,-1.04,-0.10,0.11
19.75,-154.50,377.38,411.88,245.00,656.88,-1.10,-0.11,0.12
20.00,-154.50,377.96,412.46,244.92,657.38,-1.14,-0.12,0.12
20.25,-154.50,378.50,413.00,245.75,658.75,-1.17,-0.13,0.13
20.50,-154.50,379.00,413.50,247.50,661.00,-1.18,-0.12,0.13
20.75,-154.50,379.50,414.00,249.25,663.25,-1.19,-0.12,0.13
21.00,-154.50,379.96,414.54,250.38,664.92,-1.21,-0.13,0.13
21.25,-154.50,380.38,415.12,250.88,666.00,-1.24,-0.13,0.13
21.50,-154.50,380.75,415.75,250.75,666.50,-1.29,-0.14,0.13
21.75,-154.50,381.12,416.38,250.62,667.00,-1.33,-0.15,0.13
22.00,-154.50,381.31,416.96,250.50,667.46,-1.39,-0.15,0.13
22.25,-154.50,NaN,417.50,250.38,667.88,NaN,NaN,0.14
