40.500 -120.000 -0.424 276.900 138.500 92.300 69.200 55.400 46.200 39.600 34.600 30.800
45.000 -124.000 -0.500 276.900 138.500 92.300 69.200 55.400 46.200 39.600 34.600 30.800
43.000 -110.000 -0.537 276.900 138.500 92.300 69.200 55.400 46.200 39.600 34.600 30.800
42.500 -122.500 -0.589 271.700 135.900 90.600 67.900 54.300 45.300 38.800 34.000 30.200
42.000 -123.500 -0.892 271.700 135.900 90.600 67.900 54.300 45.300 38.800 34.000 30.200
37.000 -111.500 -0.577 270.100 135.000 90.000 67.500 54.000 45.000 38.600 33.800 30.000
43.500 -118.000 -0.490 266.500 133.300 88.800 66.600 53.300 44.400 38.100 33.300 29.600
43.500 -109.500 -0.481 261.300 130.700 87.100 65.300 52.300 43.600 37.300 32.700 29.000
43.000 -111.000 -0.572 261.300 130.700 87.100 65.300 52.300 43.600 37.300 32.700 29.000
41.000 -119.500 -0.461 256.100 128.100 85.400 64.000 51.200 42.700 36.600 32.000 28.500
35.500 -105.000 -0.359 252.900 126.400 84.300 63.200 50.600 42.100 36.100 31.600 28.100
44.500 -112.500 -0.291 250.900 125.400 83.600 62.700 50.200 41.800 35.800 31.400 27.900
46.000 -108.000 -0.362 245.700 122.800 81.900 61.400 49.100 40.900 35.100 30.700 27.300
47.000 -111.000 -0.344 240.500 120.200 80.200 60.100 48.100 40.100 34.400 30.100 26.700
47.000 -109.500 -0.487 240.500 120.200 80.200 60.100 48.100 40.100 34.400 30.100 26.700
41.000 -105.000 -0.670 238.500 119.200 79.500 59.600 47.700 39.700 34.100 29.800 26.500
43.500 -105.000 -0.832 237.300 118.600 79.100 59.300 47.500 39.500 33.900 29.700 26.400
45.500 -108.000 -0.275 235.300 117.600 78.400 58.800 47.100 39.200 33.600 29.400 26.100
45.500 -123.500 -0.499 235.300 117.600 78.400 58.800 47.100 39.200 33.600 29.400 26.100
35.000 -111.000 -0.252 224.900 112.400 75.000 56.200 45.000 37.500 32.100 28.100 25.000
42.500 -105.000 -0.733 224.900 112.400 75.000 56.200 45.000 37.500 32.100 28.100 25.000
46.000 -123.000 -0.502 219.700 109.800 73.200 54.900 43.900 36.600 31.400 27.500 24.400
47.000 -109.000 -0.591 219.700 109.800 73.200 54.900 43.900 36.600 31.400 27.500 24.400
36.000 -103.500 -0.333 214.500 107.200 71.500 53.600 42.900 35.700 30.600 26.800 23.800
47.000 -112.500 -0.237 204.100 102.000 68.000 51.000 40.800 34.000 29.200 25.500 22.700
34.000 -110.500 -0.403 204.100 102.000 68.000 51.000 40.800 34.000 29.200 25.500 22.700
43.500 -117.500 -0.806 204.100 102.000 68.000 51.000 40.800 34.000 29.200 25.500 22.700
45.000 -123.500 -0.599 202.900 101.500 67.600 50.700 40.600 33.800 29.000 25.400 22.500
47.000 -111.500 -0.368 198.900 99.400 66.300 49.700 39.800 33.100 28.400 24.900 22.100
44.000 -112.500 -0.418 198.900 99.400 66.300 49.700 39.800 33.100 28.400 24.900 22.100
46.000 -121.000 -0.578 198.900 99.400 66.300 49.700 39.800 33.100 28.400 24.900 22.100
35.000 -109.500 -0.292 193.600 96.800 64.500 48.400 38.700 32.300 27.700 24.200 21.500
47.000 -107.000 -0.322 193.600 96.800 64.500 48.400 38.700 32.300 27.700 24.200 21.500
41.000 -123.500 -1.023 193.600 96.800 64.500 48.400 38.700 32.300 27.700 24.200 21.500
39.500 -113.000 -0.244 188.400 94.200 62.800 47.100 37.700 31.400 26.900 23.600 20.900
47.500 -108.000 -0.357 188.400 94.200 62.800 47.100 37.700 31.400 26.900 23.600 20.900
43.500 -109.000 -0.504 188.400 94.200 62.800 47.100 37.700 31.400 26.900 23.600 20.900
46.000 -122.000 -0.681 183.200 91.600 61.100 45.800 36.600 30.500 26.200 22.900 20.400
49.000 -122.500 -0.758 183.200 91.600 61.100 45.800 36.600 30.500 26.200 22.900 20.400
35.000 -112.500 -0.382 178.000 89.000 59.300 44.500 35.600 29.700 25.400 22.300 19.800
46.500 -117.500 -0.509 178.000 89.000 59.300 44.500 35.600 29.700 25.400 22.300 19.800
45.000 -112.500 -0.513 172.400 86.200 57.500 43.100 34.500 28.700 24.600 21.500 19.200
42.500 -121.000 -0.121 167.600 83.800 55.900 41.900 33.500 27.900 23.900 21.000 18.600
46.500 -108.000 -0.366 167.600 83.800 55.900 41.900 33.500 27.900 23.900 21.000 18.600
35.000 -110.000 -0.221 162.400 81.200 54.100 40.600 32.500 27.100 23.200 20.300 18.000
47.000 -108.000 -0.424 162.400 81.200 54.100 40.600 32.500 27.100 23.200 20.300 18.000
43.000 -110.500 -0.487 162.400 81.200 54.100 40.600 32.500 27.100 23.200 20.300 18.000
46.000 -122.500 -0.766 157.200 78.600 52.400 39.300 31.400 26.200 22.500 19.700 17.500
45.500 -115.000 -0.281 152.000 76.000 50.700 38.000 30.400 25.300 21.700 19.000 16.900
47.500 -109.500 -0.427 152.000 76.000 50.700 38.000 30.400 25.300 21.700 19.000 16.900
42.000 -118.500 -0.494 152.000 76.000 50.700 38.000 30.400 25.300 21.700 19.000 16.900
43.000 -112.000 -0.370 149.300 74.600 49.800 37.300 29.900 24.900 21.300 18.700 16.600
39.500 -107.500 -0.386 146.800 73.400 48.900 36.700 29.400 24.500 21.000 18.400 16.300
46.500 -121.000 -0.427 146.800 73.400 48.900 36.700 29.400 24.500 21.000 18.400 16.300
37.000 -111.000 -0.474 141.600 70.800 47.200 35.400 28.300 23.600 20.200 17.700 15.700
48.500 -109.500 -0.496 141.600 70.800 47.200 35.400 28.300 23.600 20.200 17.700 15.700
35.000 -106.000 -0.409 136.400 68.200 45.500 34.100 27.300 22.700 19.500 17.000 15.200
46.000 -121.500 -0.758 136.400 68.200 45.500 34.100 27.300 22.700 19.500 17.000 15.200
49.000 -122.000 -0.843 136.400 68.200 45.500 34.100 27.300 22.700 19.500 17.000 15.200
42.000 -105.000 -0.829 132.500 66.300 44.200 33.100 26.500 22.100 18.900 16.600 14.700
47.000 -107.500 -0.377 131.200 65.600 43.700 32.800 26.200 21.900 18.700 16.400 14.600
44.000 -108.500 -0.433 131.200 65.600 43.700 32.800 26.200 21.900 18.700 16.400 14.600
46.000 -120.000 -0.710 131.200 65.600 43.700 32.800 26.200 21.900 18.700 16.400 14.600
47.500 -109.000 -0.491 126.000 63.000 42.000 31.500 25.200 21.000 18.000 15.700 14.000
43.000 -117.000 -0.722 126.000 63.000 42.000 31.500 25.200 21.000 18.000 15.700 14.000
45.000 -123.000 -0.591 124.400 62.200 41.500 31.100 24.900 20.700 17.800 15.500 13.800
46.000 -115.500 -0.273 120.800 60.400 40.300 30.200 24.200 20.100 17.300 15.100 13.400
46.500 -120.000 -0.546 120.800 60.400 40.300 30.200 24.200 20.100 17.300 15.100 13.400
46.500 -108.500 -0.375 115.600 57.800 38.500 28.900 23.100 19.300 16.500 14.400 12.800
34.500 -110.500 -0.379 115.600 57.800 38.500 28.900 23.100 19.300 16.500 14.400 12.800
45.000 -115.000 -0.406 115.600 57.800 38.500 28.900 23.100 19.300 16.500 14.400 12.800
46.000 -117.500 -0.707 115.600 57.800 38.500 28.900 23.100 19.300 16.500 14.400 12.800
45.000 -121.000 -0.756 110.400 55.200 36.800 27.600 22.100 18.400 15.800 13.800 12.300
46.000 -119.500 -0.389 107.800 53.900 35.900 27.000 21.600 18.000 15.400 13.500 12.000
34.000 -109.500 -0.380 105.200 52.600 35.100 26.300 21.000 17.500 15.000 13.100 11.700
48.500 -122.000 -0.492 105.200 52.600 35.100 26.300 21.000 17.500 15.000 13.100 11.700
43.500 -108.500 -0.503 105.200 52.600 35.100 26.300 21.000 17.500 15.000 13.100 11.700
47.500 -108.500 -0.569 105.200 52.600 35.100 26.300 21.000 17.500 15.000 13.100 11.700
40.500 -113.500 -0.169 100.000 50.000 33.300 25.000 20.000 16.700 14.300 12.500 11.100
34.500 -113.000 -0.300 100.000 50.000 33.300 25.000 20.000 16.700 14.300 12.500 11.100
48.000 -122.000 -0.449 100.000 50.000 33.300 25.000 20.000 16.700 14.300 12.500 11.100
41.500 -105.500 -0.483 100.000 50.000 33.300 25.000 20.000 16.700 14.300 12.500 11.100
39.000 -107.500 -0.666 94.800 47.400 31.600 23.700 19.000 15.800 13.500 11.800 10.500
45.000 -122.500 -0.922 94.800 47.400 31.600 23.700 19.000 15.800 13.500 11.800 10.500
43.000 -109.500 -0.450 89.600 44.800 29.900 22.400 17.900 14.900 12.800 11.200 10.000
46.500 -116.500 -0.746 89.600 44.800 29.900 22.400 17.900 14.900 12.800 11.200 10.000
46.000 -120.500 -0.528 84.300 42.200 28.100 21.100 16.900 14.100 12.000 10.500 9.400
46.000 -107.000 -0.533 84.300 42.200 28.100 21.100 16.900 14.100 12.000 10.500 9.400
47.000 -113.000 -0.217 79.100 39.600 26.400 19.800 15.800 13.200 11.300 9.900 8.800
47.000 -108.500 -0.467 79.100 39.600 26.400 19.800 15.800 13.200 11.300 9.900 8.800
48.000 -107.000 -0.532 73.900 37.000 24.600 18.500 14.800 12.300 10.600 9.200 8.200
41.500 -106.000 -0.572 73.900 37.000 24.600 18.500 14.800 12.300 10.600 9.200 8.200
47.500 -110.500 -0.453 68.700 34.400 22.900 17.200 13.700 11.500 9.800 8.600 7.600
47.000 -117.000 -0.570 68.200 34.100 22.700 17.000 13.600 11.400 9.700 8.500 7.600
41.000 -105.500 -0.636 66.900 33.400 22.300 16.700 13.400 11.100 9.600 8.400 7.400
39.500 -113.500 -0.377 63.500 31.800 21.200 15.900 12.700 10.600 9.100 7.900 7.100
46.500 -115.500 -0.381 63.500 31.800 21.200 15.900 12.700 10.600 9.100 7.900 7.100
47.500 -110.000 -0.555 63.500 31.800 21.200 15.900 12.700 10.600 9.100 7.900 7.100
34.000 -112.500 -0.372 58.300 29.200 19.400 14.600 11.700 9.700 8.300 7.300 6.500
40.000 -119.500 -0.384 58.300 29.200 19.400 14.600 11.700 9.700 8.300 7.300 6.500
43.000 -109.000 -0.474 58.300 29.200 19.400 14.600 11.700 9.700 8.300 7.300 6.500
46.000 -116.000 -0.578 58.300 29.200 19.400 14.600 11.700 9.700 8.300 7.300 6.500
46.500 -107.500 -0.269 53.100 26.600 17.700 13.300 10.600 8.900 7.600 6.600 5.900
46.000 -115.000 -0.217 47.900 24.000 16.000 12.000 9.600 8.000 6.800 6.000 5.300
39.500 -112.500 -0.382 47.900 24.000 16.000 12.000 9.600 8.000 6.800 6.000 5.300
43.000 -108.500 -0.258 42.700 21.400 14.200 10.700 8.500 7.100 6.100 5.300 4.700
46.500 -120.500 -0.578 37.500 18.800 12.500 9.400 7.500 6.300 5.400 4.700 4.200
49.000 -121.500 -0.770 37.500 18.800 12.500 9.400 7.500 6.300 5.400 4.700 4.200
34.000 -114.000 -0.431 32.300 16.200 10.800 8.100 6.500 5.400 4.600 4.000 3.600
44.500 -114.500 -0.509 32.300 16.200 10.800 8.100 6.500 5.400 4.600 4.000 3.600
44.500 -122.500 -1.149 32.300 16.200 10.800 8.100 6.500 5.400 4.600 4.000 3.600
43.000 -114.000 -0.329 29.100 14.600 9.700 7.300 5.800 4.900 4.200 3.600 3.200
34.000 -113.000 -0.387 27.100 13.500 9.000 6.800 5.400 4.500 3.900 3.400 3.000
42.500 -122.000 -0.541 27.100 13.500 9.000 6.800 5.400 4.500 3.900 3.400 3.000
34.500 -107.000 -0.694 27.100 13.500 9.000 6.800 5.400 4.500 3.900 3.400 3.000
45.500 -121.000 -1.008 27.100 13.500 9.000 6.800 5.400 4.500 3.900 3.400 3.000
45.000 -122.000 -1.002 23.000 11.500 7.700 5.800 4.600 3.800 3.300 2.900 2.600
44.500 -108.000 -0.055 21.900 10.900 7.300 5.500 4.400 3.600 3.100 2.700 2.400
48.500 -119.500 -0.270 21.900 10.900 7.300 5.500 4.400 3.600 3.100 2.700 2.400
48.000 -107.500 -0.293 21.900 10.900 7.300 5.500 4.400 3.600 3.100 2.700 2.400
44.500 -123.000 -0.976 21.400 10.700 7.100 5.400 4.300 3.600 3.100 2.700 2.400
39.500 -114.000 -0.337 16.700 8.300 5.600 4.200 3.300 2.800 2.400 2.100 1.900
47.000 -118.500 -0.359 16.700 8.300 5.600 4.200 3.300 2.800 2.400 2.100 1.900
44.000 -118.500 -0.425 16.700 8.300 5.600 4.200 3.300 2.800 2.400 2.100 1.900
39.000 -121.500 -0.577 16.700 8.300 5.600 4.200 3.300 2.800 2.400 2.100 1.900
42.500 -119.000 -0.477 11.500 5.700 3.800 2.900 2.300 1.900 1.600 1.400 1.300
34.500 -109.500 -0.406 6.300 3.100 2.100 1.600 1.300 1.000 0.900 0.800 0.700
39.500 -112.000 -0.419 6.300 3.100 2.100 1.600 1.300 1.000 0.900 0.800 0.700
40.500 -119.500 -0.434 6.300 3.100 2.100 1.600 1.300 1.000 0.900 0.800 0.700
45.500 -122.000 -0.991 4.600 2.300 1.500 1.200 0.900 0.800 0.700 0.600 0.500
39.000 -110.500 -0.396 1.100 0.500 0.400 0.300 0.200 0.200 0.200 0.100 0.100
42.500 -118.000 -0.413 1.100 0.500 0.400 0.300 0.200 0.200 0.200 0.100 0.100
46.000 -118.500 -0.460 1.100 0.500 0.400 0.300 0.200 0.200 0.200 0.100 0.100
41.000 -106.000 -0.552 1.100 0.500 0.400 0.300 0.200 0.200 0.200 0.100 0.100
38.000 -107.500 -0.594 1.100 0.500 0.400 0.300 0.200 0.200 0.200 0.100 0.100
45.000 -120.000 -0.316 -0.700 -0.300 -0.200 -0.200 -0.100 -0.100 -0.100 -0.100 -0.100
45.000 -119.500 -0.336 -4.100 -2.100 -1.400 -1.000 -0.800 -0.700 -0.600 -0.500 -0.500
40.000 -119.000 -0.406 -4.100 -2.100 -1.400 -1.000 -0.800 -0.700 -0.600 -0.500 -0.500
45.500 -123.000 -0.572 -4.100 -2.100 -1.400 -1.000 -0.800 -0.700 -0.600 -0.500 -0.500
40.000 -114.000 -0.192 -9.300 -4.700 -3.100 -2.300 -1.900 -1.600 -1.300 -1.200 -1.000
48.000 -109.500 -0.389 -9.300 -4.700 -3.100 -2.300 -1.900 -1.600 -1.300 -1.200 -1.000
47.000 -120.500 -0.470 -9.300 -4.700 -3.100 -2.300 -1.900 -1.600 -1.300 -1.200 -1.000
35.000 -107.000 -0.610 -9.300 -4.700 -3.100 -2.300 -1.900 -1.600 -1.300 -1.200 -1.000
41.500 -115.000 -0.251 -10.200 -5.100 -3.400 -2.600 -2.000 -1.700 -1.500 -1.300 -1.100
42.500 -109.000 -0.352 -14.500 -7.300 -4.800 -3.600 -2.900 -2.400 -2.100 -1.800 -1.600
44.000 -106.500 -0.445 -14.500 -7.300 -4.800 -3.600 -2.900 -2.400 -2.100 -1.800 -1.600
42.500 -117.000 -0.520 -14.500 -7.300 -4.800 -3.600 -2.900 -2.400 -2.100 -1.800 -1.600
46.500 -121.500 -0.654 -14.500 -7.300 -4.800 -3.600 -2.900 -2.400 -2.100 -1.800 -1.600
47.500 -119.000 -0.179 -19.700 -9.900 -6.600 -4.900 -3.900 -3.300 -2.800 -2.500 -2.200
34.500 -110.000 -0.347 -19.700 -9.900 -6.600 -4.900 -3.900 -3.300 -2.800 -2.500 -2.200
45.000 -114.500 -0.363 -19.700 -9.900 -6.600 -4.900 -3.900 -3.300 -2.800 -2.500 -2.200
