Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 (GPa)       (km)     (K)       (g/cm^3)  Fraction    (km/s)     (km/s)     (J/(g.K))
 34.70     913.22    1500.00     4.61577   0.450     6.32922    11.39098     2.09771
 34.80     915.44    1500.00     4.61714   0.450     6.33089    11.39488     2.09726
 34.90     917.67    1500.00     4.61852   0.450     6.33256    11.39876     2.09682
 35.00     919.89    1500.00     4.61989   0.450     6.33422    11.40265     2.09637
 35.10     922.11    1500.00     4.62125   0.450     6.33589    11.40652     2.09592
 35.20     924.33    1500.00     4.62262   0.450     6.33755    11.41040     2.09547
 35.30     926.56    1500.00     4.62399   0.450     6.33921    11.41427     2.09503
 35.40     928.78    1500.00     4.62535   0.450     6.34086    11.41814     2.09458
 35.50     931.00    1500.00     4.62672   0.450     6.34252    11.42200     2.09414
 35.60     933.22    1500.00     4.62808   0.450     6.34417    11.42586     2.09369
 35.70     935.44    1500.00     4.62944   0.450     6.34582    11.42971     2.09325
 35.80     937.67    1500.00     4.63080   0.450     6.34747    11.43356     2.09281
 35.90     939.89    1500.00     4.63216   0.450     6.34911    11.43740     2.09236
 36.00     942.11    1500.00     4.63352   0.450     6.35076    11.44125     2.09192
 36.10     944.33    1500.00     4.63488   0.450     6.35240    11.44508     2.09148
 36.20     946.56    1500.00     4.63624   0.450     6.35404    11.44892     2.09104
 36.30     948.78    1500.00     4.63759   0.450     6.35568    11.45275     2.09060
 36.40     951.00    1500.00     4.63894   0.450     6.35732    11.45657     2.09016
 36.50     953.22    1500.00     4.64030   0.450     6.35895    11.46039     2.08972
 36.60     955.44    1500.00     4.64165   0.450     6.36058    11.46421     2.08928
 36.70     957.67    1500.00     4.64300   0.450     6.36221    11.46802     2.08885
 36.80     959.89    1500.00     4.64435   0.450     6.36384    11.47183     2.08841
 36.90     962.11    1500.00     4.64570   0.450     6.36547    11.47563     2.08797
 37.00     964.33    1500.00     4.64704   0.450     6.36709    11.47943     2.08754
 37.10     966.56    1500.00     4.64839   0.450     6.36871    11.48323     2.08710
 37.20     968.78    1500.00     4.64974   0.450     6.37034    11.48702     2.08667
 37.30     971.00    1500.00     4.65108   0.450     6.37195    11.49081     2.08624
 37.40     973.17    1500.00     4.65242   0.450     6.37357    11.49460     2.08580
 37.50     975.35    1500.00     4.65376   0.450     6.37519    11.49838     2.08537
 37.60     977.52    1500.00     4.65510   0.450     6.37680    11.50216     2.08494
 37.70     979.70    1500.00     4.65644   0.450     6.37841    11.50593     2.08451
 37.80     981.87    1500.00     4.65778   0.450     6.38002    11.50970     2.08408
 37.90     984.04    1500.00     4.65912   0.450     6.38163    11.51346     2.08365
 38.00     986.22    1500.00     4.66045   0.450     6.38323    11.51722     2.08322
 38.10     988.39    1500.00     4.66179   0.450     6.38483    11.52098     2.08279
 38.20     990.57    1500.00     4.66312   0.450     6.38644    11.52473     2.08236
 38.30     992.74    1500.00     4.66446   0.450     6.38804    11.52848     2.08193
 38.40     994.91    1500.00     4.66579   0.450     6.38963    11.53223     2.08151
 38.50     997.09    1500.00     4.66712   0.450     6.39123    11.53597     2.08108
 38.60     999.26    1500.00     4.66845   0.450     6.39282    11.53971     2.08065
 38.70    1001.43    1500.00     4.66978   0.450     6.39442    11.54344     2.08023
 38.80    1003.61    1500.00     4.67110   0.450     6.39601    11.54717     2.07980
 38.90    1005.78    1500.00     4.67243   0.450     6.39759    11.55090     2.07938
 39.00    1007.96    1500.00     4.67375   0.450     6.39918    11.55462     2.07896
  0.00       0.00    1500.00     3.05192   0.500     3.92406     7.00120     2.40513
  0.10       5.74    1500.00     3.05778   0.500     3.93192     7.01901     2.40368
  0.20       9.64    1500.00     3.06407   0.500     3.94054     7.03778     2.40218
  0.30      13.55    1500.00     3.07092   0.500     3.95021     7.05798     2.40062
  0.40      17.22    1500.00     3.07857   0.500     3.96139     7.08036     2.39893
  0.50      20.74    1500.00     3.08737   0.500     3.97479     7.10622     2.39708
  0.60      24.26    1500.00     3.09786   0.500     3.99146     7.13747     2.39494
  0.70      27.30    1500.00     3.11046   0.500     4.01221     7.17523     2.39247
  0.80      30.33    1500.00     3.12627   0.500     4.03816     7.21317     2.38982
  0.90      33.35    1500.00     3.27255   0.500     4.30950     7.47233     2.37126
  1.00      36.37    1500.00     3.27618   0.500     4.31317     7.48684     2.36993
  1.10      39.40    1500.00     3.27979   0.500     4.31679     7.50118     2.36863
  1.20      42.39    1500.00     3.28337   0.500     4.32036     7.51535     2.36733
  1.30      45.37    1500.00     3.28692   0.500     4.32388     7.52936     2.36606
  1.40      48.36    1500.00     3.29046   0.500     4.32736     7.54323     2.36479
  1.50      51.34    1500.00     3.29396   0.500     4.33079     7.55695     2.36354
  1.60      54.33    1500.00     3.29745   0.500     4.33418     7.57053     2.36230
  1.70      57.31    1500.00     3.36599   0.500     4.45405     7.90953     2.35737
  1.80      60.30    1500.00     3.37279   0.500     4.46188     7.93102     2.35621
  1.90      63.33    1500.00     3.37927   0.500     4.46957     7.95174     2.35506
  2.00      66.36    1500.00     3.38546   0.500     4.47712     7.97174     2.35394
  2.10      69.39    1500.00     3.39139   0.500     4.48457     7.99113     2.35282
  2.20      72.42    1500.00     3.39475   0.500     4.48819     8.00219     2.35182
  2.30      75.45    1500.00     3.39768   0.500     4.49115     8.01184     2.35084
  2.40      78.48    1500.00     3.40060   0.500     4.49410     8.02144     2.34986
  2.50      81.50    1500.00     3.40352   0.500     4.49704     8.03101     2.34889
  2.60      84.49    1500.00     3.40642   0.500     4.49997     8.04055     2.34793
  2.70      87.48    1500.00     3.40932   0.500     4.50288     8.05005     2.34697
  2.80      90.47    1500.00     3.41221   0.500     4.50578     8.05951     2.34602
  2.90      93.46    1500.00     3.41508   0.500     4.50868     8.06894     2.34507
  3.00      96.45    1500.00     3.41796   0.500     4.51156     8.07833     2.34413
  3.10      99.44    1500.00     3.42082   0.500     4.51443     8.08769     2.34319
  3.20     102.44    1500.00     3.42367   0.500     4.51729     8.09702     2.34226
  3.30     105.43    1500.00     3.42652   0.500     4.52014     8.10631     2.34133
  3.40     108.42    1500.00     3.42936   0.500     4.52298     8.11558     2.34041
  3.50     111.41    1500.00     3.43219   0.500     4.52581     8.12481     2.33949
  3.60     114.40    1500.00     3.43501   0.500     4.52864     8.13401     2.33857
  3.70     117.41    1500.00     3.43783   0.500     4.53145     8.14318     2.33766
  3.80     120.43    1500.00     3.44064   0.500     4.53425     8.15232     2.33676
  3.90     123.45    1500.00     3.44344   0.500     4.53705     8.16144     2.33586
  4.00     126.47    1500.00     3.44623   0.500     4.53983     8.17052     2.33496
  4.10     129.48    1500.00     3.44902   0.500     4.54261     8.17958     2.33407
  4.20     132.50    1500.00     3.45181   0.500     4.54538     8.18860     2.33318
  4.30     135.52    1500.00     3.45458   0.500     4.54814     8.19761     2.33230
  4.40     138.53    1500.00     3.45735   0.500     4.55089     8.20658     2.33142
  4.50     141.55    1500.00     3.46012   0.500     4.55364     8.21553     2.33054
  4.60     144.57    1500.00     3.46287   0.500     4.55638     8.22446     2.32967
  4.70     147.59    1500.00     3.46563   0.500     4.55911     8.23336     2.32880
  4.80     150.60    1500.00     3.46837   0.500     4.56183     8.24224     2.32794
  4.90     153.62    1500.00     3.47112   0.500     4.56455     8.25109     2.32708
  5.00     156.64    1500.00     3.47385   0.500     4.56726     8.25992     2.32622
  5.10     159.66    1500.00     3.47658   0.500     4.56996     8.26873     2.32537
  5.20     162.67    1500.00     3.47931   0.500     4.57266     8.27752     2.32452
  5.30     165.69    1500.00     3.48203   0.500     4.57535     8.28628     2.32368
  5.40     168.71    1500.00     3.48475   0.500     4.57804     8.29503     2.32283
  5.50     171.72    1500.00     3.48747   0.500     4.58072     8.30375     2.32199
  5.60     174.74    1500.00     3.49018   0.500     4.58339     8.31246     2.32116
  5.70     177.76    1500.00     3.49288   0.500     4.58606     8.32115     2.32033
  5.80     180.78    1500.00     3.49558   0.500     4.58873     8.32981     2.31950
  5.90     183.79    1500.00     3.49828   0.500     4.59139     8.33846     2.31867
  6.00     186.79    1500.00     3.50098   0.500     4.59404     8.34710     2.31785
  6.10     189.79    1500.00     3.50367   0.500     4.59670     8.35571     2.31703
  6.20     192.78    1500.00     3.50636   0.500     4.59934     8.36431     2.31621
  6.30     195.77    1500.00     3.50904   0.500     4.60199     8.37290     2.31540
  6.40     198.76    1500.00     3.51173   0.500     4.60463     8.38147     2.31459
  6.50     201.75    1500.00     3.51441   0.500     4.60727     8.39002     2.31378
  6.60     204.74    1500.00     3.51708   0.500     4.60991     8.39856     2.31298
  6.70     207.74    1500.00     3.51976   0.500     4.61254     8.40709     2.31217
  6.80     210.73    1500.00     3.52243   0.500     4.61517     8.41561     2.31137
  6.90     213.72    1500.00     3.52511   0.500     4.61780     8.42411     2.31058
  7.00     216.71    1500.00     3.52778   0.500     4.62043     8.43260     2.30978
  7.10     219.70    1500.00     3.53045   0.500     4.62306     8.44108     2.30899
  7.20     222.63    1500.00     3.53311   0.500     4.62568     8.44955     2.30820
  7.30     225.55    1500.00     3.53578   0.500     4.62831     8.45800     2.30741
  7.40     228.47    1500.00     3.53844   0.500     4.63093     8.46645     2.30663
  7.50     231.40    1500.00     3.54111   0.500     4.63356     8.47489     2.30585
  7.60     234.32    1500.00     3.54377   0.500     4.63618     8.48332     2.30507
  7.70     237.24    1500.00     3.54644   0.500     4.63881     8.49175     2.30429
  7.80     240.16    1500.00     3.54910   0.500     4.64144     8.50016     2.30351
  7.90     243.08    1500.00     3.55176   0.500     4.64407     8.50857     2.30274
  8.00     246.01    1500.00     3.55442   0.500     4.64670     8.51697     2.30197
  8.10     248.93    1500.00     3.55708   0.500     4.64933     8.52537     2.30120
  8.20     251.85    1500.00     3.55974   0.500     4.65197     8.53376     2.30043
  8.30     254.77    1500.00     3.56240   0.500     4.65460     8.54214     2.29966
  8.40     257.69    1500.00     3.56507   0.500     4.65724     8.55052     2.29890
  8.50     260.62    1500.00     3.56773   0.500     4.65989     8.55890     2.29814
  8.60     263.54    1500.00     3.57039   0.500     4.66254     8.56727     2.29738
  8.70     266.45    1500.00     3.57305   0.500     4.66519     8.57564     2.29662
  8.80     269.36    1500.00     3.57571   0.500     4.66785     8.58400     2.29586
  8.90     272.26    1500.00     3.57838   0.500     4.67051     8.59236     2.29511
  9.00     275.16    1500.00     3.58104   0.500     4.67318     8.60072     2.29435
  9.10     278.06    1500.00     3.58370   0.500     4.67585     8.60908     2.29360
  9.20     280.97    1500.00     3.58637   0.500     4.67853     8.61743     2.29285
  9.30     283.87    1500.00     3.58903   0.500     4.68122     8.62579     2.29210
  9.40     286.77    1500.00     3.59170   0.500     4.68392     8.63414     2.29135
  9.50     289.68    1500.00     3.59436   0.500     4.68662     8.64249     2.29061
  9.60     292.58    1500.00     3.59703   0.500     4.68933     8.65084     2.28986
  9.70     295.48    1500.00     3.59969   0.500     4.69205     8.65919     2.28912
  9.80     298.39    1500.00     3.60236   0.500     4.69477     8.66754     2.28838
  9.90     301.29    1500.00     3.60502   0.500     4.69751     8.67589     2.28764
 10.00     304.19    1500.00     3.60769   0.500     4.70025     8.68424     2.28690
 10.10     307.10    1500.00     3.61036   0.500     4.70301     8.69259     2.28616
 10.20     310.00    1500.00     3.61302   0.500     4.70578     8.70094     2.28542
 10.30     312.81    1500.00     3.61569   0.500     4.70855     8.70929     2.28469
 10.40     315.62    1500.00     3.61836   0.500     4.71134     8.71765     2.28395
 10.50     318.44    1500.00     3.62102   0.500     4.71414     8.72600     2.28322
 10.60     321.25    1500.00     3.62369   0.500     4.71695     8.73435     2.28248
 10.70     324.06    1500.00     3.62635   0.500     4.71978     8.74271     2.28175
 10.80     326.88    1500.00     3.62902   0.500     4.72261     8.75107     2.28102
 10.90     329.69    1500.00     3.63168   0.500     4.72546     8.75942     2.28029
 11.00     332.50    1500.00     3.63435   0.500     4.72833     8.76778     2.27956
 11.10     335.31    1500.00     3.63701   0.500     4.73121     8.77615     2.27884
 11.20     338.13    1500.00     3.63967   0.500     4.73410     8.78451     2.27811
 11.30     340.94    1500.00     3.64234   0.500     4.73700     8.79288     2.27738
 11.40     343.75    1500.00     3.64500   0.500     4.73993     8.80125     2.27666
 11.50     346.56    1500.00     3.64766   0.500     4.74286     8.80962     2.27593
 11.60     349.38    1500.00     3.65032   0.500     4.74582     8.81800     2.27521
 11.70     352.19    1500.00     3.65298   0.500     4.74879     8.82638     2.27449
 11.80     355.00    1500.00     3.65564   0.500     4.75177     8.83476     2.27377
 11.90     357.81    1500.00     3.65830   0.500     4.75478     8.84315     2.27305
 12.00     360.62    1500.00     3.66096   0.500     4.75780     8.85155     2.27232
 12.10     363.44    1500.00     3.66362   0.500     4.76084     8.85994     2.27160
 12.20     366.25    1500.00     3.67327   0.500     4.78136     8.89526     2.26838
 12.30     369.06    1500.00     3.68623   0.500     4.81037     8.94368     2.26408
 12.40     371.88    1500.00     3.69980   0.500     4.84119     8.99495     2.25971
 12.50     374.69    1500.00     3.71417   0.500     4.87444     9.04997     2.25522
 12.60     377.50    1500.00     3.72961   0.500     4.91088     9.10991     2.25053
 12.70     380.31    1500.00     3.73752   0.500     4.92794     9.13987     2.24821
 12.80     383.12    1500.00     3.74007   0.500     4.93097     9.14811     2.24750
 12.90     385.94    1500.00     3.74263   0.500     4.93404     9.15637     2.24680
 13.00     388.75    1500.00     3.74519   0.500     4.93713     9.16464     2.24610
 13.10     391.56    1500.00     3.74775   0.500     4.94024     9.17292     2.24540
 13.20     394.38    1500.00     3.75031   0.500     4.94338     9.18121     2.24470
 13.30     397.19    1500.00     3.75288   0.500     4.94654     9.18952     2.24400
 13.40     400.00    1500.00     3.75544   0.500     4.94973     9.19785     2.24330
 13.50     402.78    1500.00     3.75801   0.500     4.95295     9.20619     2.24260
 13.60     405.56    1500.00     3.76059   0.500     4.95620     9.21454     2.24190
 13.70     408.33    1500.00     3.76317   0.500     4.95948     9.22292     2.24120
 13.80     411.11    1500.00     3.76575   0.500     4.96279     9.23132     2.24049
 13.90     413.89    1500.00     3.76834   0.500     4.96613     9.23973     2.23979
 14.00     416.67    1500.00     3.77093   0.500     4.96951     9.24817     2.23909
 14.10     419.44    1500.00     3.77352   0.500     4.97291     9.25663     2.23839
 14.20     422.22    1500.00     3.77613   0.500     4.97636     9.26511     2.23768
 14.30     425.00    1500.00     3.77874   0.500     4.97984     9.27362     2.23698
 14.40     427.78    1500.00     3.78135   0.500     4.98335     9.28215     2.23627
 14.50     430.56    1500.00     3.78398   0.500     4.98690     9.29071     2.23557
 14.60     433.33    1500.00     3.78661   0.500     4.99050     9.29930     2.23486
 14.70     436.11    1500.00     3.78925   0.500     4.99413     9.30792     2.23415
 14.80     438.89    1500.00     3.79190   0.500     4.99781     9.31657     2.23345
 14.90     441.67    1500.00     3.79456   0.500     5.00153     9.32525     2.23274
 15.00     444.44    1500.00     3.79723   0.500     5.00529     9.33397     2.23202
 15.10     447.22    1500.00     3.79991   0.500     5.00910     9.34273     2.23131
 15.20     450.00    1500.00     3.80260   0.500     5.01296     9.35152     2.23060
 15.30     452.63    1500.00     3.80531   0.500     5.01687     9.36035     2.22988
 15.40     455.26    1500.00     3.80803   0.500     5.02083     9.36922     2.22917
 15.50     457.89    1500.00     3.81076   0.500     5.02485     9.37813     2.22845
 15.60     460.53    1500.00     3.81351   0.500     5.02892     9.38709     2.22773
 15.70     463.16    1500.00     3.81628   0.500     5.03305     9.39610     2.22700
 15.80     465.79    1500.00     3.81906   0.500     5.03724     9.40515     2.22628
 15.90     468.42    1500.00     3.82186   0.500     5.04149     9.41425     2.22555
 16.00     471.05    1500.00     3.82468   0.500     5.04580     9.42340     2.22483
 16.10     473.68    1500.00     3.82752   0.500     5.05018     9.43261     2.22410
 16.20     476.32    1500.00     3.83038   0.500     5.05463     9.44187     2.22336
 16.30     478.95    1500.00     3.83327   0.500     5.05914     9.45118     2.22263
 16.40     481.58    1500.00     3.83618   0.500     5.06373     9.46055     2.22189
 16.50     484.21    1500.00     3.83911   0.500     5.06840     9.46999     2.22115
 16.60     486.84    1500.00     3.84207   0.500     5.07314     9.47948     2.22041
 16.70     489.47    1500.00     3.84505   0.500     5.07796     9.48903     2.21966
 16.80     492.11    1500.00     3.84807   0.500     5.08287     9.49865     2.21892
 16.90     494.74    1500.00     3.85111   0.500     5.08786     9.50833     2.21817
 17.00     497.37    1500.00     3.85418   0.500     5.09293     9.51807     2.21742
 17.10     500.00    1500.00     3.85729   0.500     5.09809     9.52788     2.21666
 17.20     502.50    1500.00     3.86043   0.500     5.10335     9.53775     2.21591
 17.30     505.00    1500.00     3.86361   0.500     5.10869     9.54768     2.21515
 17.40     507.50    1500.00     3.86757   0.500     5.11625     9.56103     2.21436
 17.50     510.00    1500.00     3.87367   0.500     5.12978     9.58364     2.21340
 17.60     512.50    1500.00     3.88032   0.500     5.14466     9.60809     2.21228
 17.70     515.00    1500.00     3.88766   0.500     5.16116     9.63477     2.21097
 17.80     517.50    1500.00     3.89583   0.500     5.17965     9.66417     2.20941
 17.90     520.00    1500.00     3.90483   0.500     5.20001     9.69608     2.20758
 18.00     522.50    1500.00     3.90829   0.500     5.20605     9.70640     2.20680
 18.10     525.00    1500.00     3.91180   0.500     5.21219     9.71677     2.20602
 18.20     527.50    1500.00     3.91536   0.500     5.21843     9.72717     2.20525
 18.30     530.00    1500.00     3.91896   0.500     5.22475     9.73760     2.20447
 18.40     532.50    1500.00     3.92261   0.500     5.23116     9.74805     2.20370
 18.50     535.00    1500.00     3.92630   0.500     5.23765     9.75850     2.20293
 18.60     537.50    1500.00     3.93003   0.500     5.24420     9.76894     2.20217
 18.70     540.00    1500.00     3.93703   0.500     5.25677     9.78680     2.20164
 18.80     542.50    1500.00     3.94441   0.500     5.26982     9.80517     2.20119
 18.90     545.00    1500.00     3.95129   0.500     5.28175     9.82208     2.20075
 19.00     547.50    1500.00     3.95776   0.500     5.29276     9.83779     2.20032
 19.10     550.00    1500.00     3.96388   0.500     5.30303     9.85251     2.19990
 19.20     552.63    1500.00     3.96973   0.500     5.31270     9.86641     2.19948
 19.30     555.26    1500.00     3.97525   0.500     5.32165     9.87943     2.19907
 19.40     557.90    1500.00     3.97908   0.500     5.32684     9.88889     2.19880
 19.50     560.53    1500.00     3.98280   0.500     5.33187     9.89812     2.19852
 19.60     563.16    1500.00     3.98642   0.500     5.33674     9.90713     2.19824
 19.70     565.79    1500.00     3.98995   0.500     5.34146     9.91595     2.19794
 19.80     568.42    1500.00     3.99339   0.500     5.34604     9.92458     2.19763
 19.90     571.05    1500.00     3.99674   0.500     5.35050     9.93304     2.19731
 20.00     573.68    1500.00     4.00002   0.500     5.35483     9.94132     2.19699
 20.10     576.32    1500.00     4.00322   0.500     5.35904     9.94945     2.19665
 20.20     578.95    1500.00     4.00694   0.500     5.36608     9.96071     2.19594
 20.30     581.58    1500.00     4.01098   0.500     5.37495     9.97399     2.19498
 20.40     584.21    1500.00     4.01490   0.500     5.38348     9.98686     2.19403
 20.50     586.84    1500.00     4.01870   0.500     5.39169     9.99935     2.19311
 20.60     589.47    1500.00     4.02241   0.500     5.39960    10.01147     2.19221
 20.70     592.11    1500.00     4.02602   0.500     5.40723    10.02326     2.19133
 20.80     594.74    1500.00     4.02953   0.500     5.41459    10.03472     2.19046
 20.90     597.37    1500.00     4.03296   0.500     5.42171    10.04589     2.18961
 21.00     600.00    1500.00     4.03631   0.500     5.42859    10.05678     2.18878
 21.10     602.50    1500.00     4.03959   0.500     5.43524    10.06740     2.18796
 21.20     605.00    1500.00     4.04279   0.500     5.44169    10.07776     2.18715
 21.30     607.50    1500.00     4.04593   0.500     5.44795    10.08789     2.18636
 21.40     610.00    1500.00     4.04900   0.500     5.45402    10.09780     2.18558
 21.50     612.50    1500.00     4.05202   0.500     5.45991    10.10749     2.18482
 21.60     615.00    1500.00     4.05497   0.500     5.46563    10.11698     2.18406
 21.70     617.50    1500.00     4.05787   0.500     5.47120    10.12628     2.18332
 21.80     620.00    1500.00     4.06073   0.500     5.47661    10.13540     2.18258
 21.90     622.50    1500.00     4.06945   0.500     5.47487    10.15226     2.18046
 22.00     625.00    1500.00     4.07279   0.500     5.48090    10.16305     2.17949
 22.10     627.50    1500.00     4.07606   0.500     5.48678    10.17363     2.17853
 22.20     630.00    1500.00     4.07927   0.500     5.49251    10.18402     2.17759
 22.30     632.50    1500.00     4.08242   0.500     5.49810    10.19423     2.17667
 22.40     635.00    1500.00     4.08552   0.500     5.50358    10.20427     2.17576
 22.50     637.50    1500.00     4.08857   0.500     5.50893    10.21416     2.17486
 22.60     640.00    1500.00     4.09158   0.500     5.51417    10.22389     2.17397
 22.70     642.50    1500.00     4.09453   0.500     5.51932    10.23349     2.17309
 22.80     645.00    1500.00     4.09745   0.500     5.52436    10.24297     2.17222
 22.90     647.50    1500.00     4.10033   0.500     5.52932    10.25232     2.17136
 23.00     650.00    1500.00     4.10317   0.500     5.53420    10.26157     2.17051
 23.10     652.50    1500.00     4.10598   0.500     5.53900    10.27072     2.16966
 23.20     655.00    1500.00     4.10876   0.500     5.54374    10.27978     2.16882
 23.30     657.50    1500.00     4.11150   0.500     5.54841    10.28875     2.16799
 23.40     660.00    1500.00     4.11422   0.500     5.55302    10.29765     2.16716
 23.50     662.50    1500.00     4.11692   0.500     5.55758    10.30649     2.16633
 23.60     665.00    1500.00     4.11960   0.500     5.56209    10.31526     2.16551
 23.70     667.50    1500.00     4.12225   0.500     5.56657    10.32398     2.16469
 23.80     670.00    1500.00     4.18762   0.500     5.57541    10.38645     2.15871
 23.90     672.22    1500.00     4.19056   0.500     5.58086    10.39679     2.15772
 24.00     674.43    1500.00     4.19348   0.500     5.58631    10.40714     2.15672
 24.10     676.65    1500.00     4.20148   0.500     5.60106    10.42966     2.15385
 24.20     678.87    1500.00     4.21012   0.500     5.61729    10.45424     2.15070
 24.30     681.09    1500.00     4.27956   0.500     5.73325    10.49239     2.17544
 24.40     683.30    1500.00     4.29084   0.500     5.75311    10.51629     2.17347
 24.50     685.52    1500.00     4.30151   0.500     5.77209    10.53935     2.17158
 24.60     687.74    1500.00     4.31173   0.500     5.79044    10.56184     2.16975
 24.70     689.96    1500.00     4.32160   0.500     5.80837    10.58398     2.16795
 24.80     692.17    1500.00     4.33122   0.500     5.82607    10.60596     2.16618
 24.90     694.39    1500.00     4.34068   0.500     5.84369    10.62796     2.16442
 25.00     696.61    1500.00     4.35007   0.500     5.86141    10.65017     2.16266
 25.10     698.83    1500.00     4.35944   0.500     5.87936    10.67273     2.16089
 25.20     701.04    1500.00     4.36888   0.500     5.89771    10.69582     2.15910
 25.30     703.26    1500.00     4.37845   0.500     5.91659    10.71961     2.15727
 25.40     705.48    1500.00     4.38822   0.500     5.93617    10.74426     2.15540
 25.50     707.70    1500.00     4.39827   0.500     5.95662    10.76998     2.15348
 25.60     709.91    1500.00     4.40867   0.500     5.97812    10.79696     2.15149
 25.70     712.13    1500.00     4.41949   0.500     6.00086    10.82543     2.14941
 25.80     714.35    1500.00     4.43081   0.500     6.02506    10.85562     2.14725
 25.90     716.57    1500.00     4.44273   0.500     6.05095    10.88779     2.14499
 26.00     718.78    1500.00     4.45533   0.500     6.07878    10.92222     2.14261
 26.10     721.00    1500.00     4.46869   0.500     6.10881    10.95921     2.14009
 26.20     723.27    1500.00     4.48289   0.500     6.14130    10.99902     2.13744
 26.30     725.54    1500.00     4.49800   0.500     6.17652    11.04193     2.13465
 26.40     727.82    1500.00     4.50580   0.500     6.19404    11.06432     2.13308
 26.50     730.09    1500.00     4.50728   0.500     6.19593    11.06862     2.13257
 26.60     732.36    1500.00     4.50876   0.500     6.19782    11.07291     2.13206
 26.70     734.64    1500.00     4.51023   0.500     6.19970    11.07719     2.13155
 26.80     736.91    1500.00     4.51171   0.500     6.20157    11.08147     2.13104
 26.90     739.18    1500.00     4.51318   0.500     6.20345    11.08574     2.13053
 27.00     741.46    1500.00     4.51465   0.500     6.20532    11.09001     2.13003
 27.10     743.73    1500.00     4.51612   0.500     6.20719    11.09427     2.12952
 27.20     746.00    1500.00     4.51759   0.500     6.20906    11.09853     2.12901
 27.30     748.27    1500.00     4.51906   0.500     6.21093    11.10278     2.12851
 27.40     750.55    1500.00     4.52053   0.500     6.21279    11.10703     2.12801
 27.50     752.82    1500.00     4.52199   0.500     6.21465    11.11127     2.12750
 27.60     755.09    1500.00     4.52346   0.500     6.21650    11.11551     2.12700
 27.70     757.36    1500.00     4.52492   0.500     6.21836    11.11974     2.12650
 27.80     759.64    1500.00     4.52638   0.500     6.22021    11.12396     2.12600
 27.90     761.91    1500.00     4.52784   0.500     6.22206    11.12818     2.12550
 28.00     764.18    1500.00     4.52930   0.500     6.22391    11.13240     2.12500
 28.10     766.46    1500.00     4.53076   0.500     6.22575    11.13661     2.12450
 28.20     768.73    1500.00     4.53221   0.500     6.22759    11.14081     2.12401
 28.30     771.00    1500.00     4.53367   0.500     6.22943    11.14501     2.12351
 28.40     773.22    1500.00     4.53512   0.500     6.23127    11.14921     2.12301
 28.50     775.44    1500.00     4.53657   0.500     6.23310    11.15340     2.12252
 28.60     777.67    1500.00     4.53802   0.500     6.23493    11.15758     2.12202
 28.70     779.89    1500.00     4.53947   0.500     6.23676    11.16176     2.12153
 28.80     782.11    1500.00     4.54092   0.500     6.23858    11.16594     2.12104
 28.90     784.33    1500.00     4.54236   0.500     6.24041    11.17010     2.12055
 29.00     786.56    1500.00     4.54381   0.500     6.24223    11.17427     2.12006
 29.10     788.78    1500.00     4.54525   0.500     6.24405    11.17843     2.11957
 29.20     791.00    1500.00     4.54669   0.500     6.24586    11.18258     2.11908
 29.30     793.22    1500.00     4.54813   0.500     6.24767    11.18673     2.11859
 29.40     795.44    1500.00     4.54957   0.500     6.24949    11.19088     2.11810
 29.50     797.67    1500.00     4.55101   0.500     6.25129    11.19502     2.11762
 29.60     799.89    1500.00     4.55244   0.500     6.25310    11.19915     2.11713
 29.70     802.11    1500.00     4.55388   0.500     6.25490    11.20328     2.11664
 29.80     804.33    1500.00     4.55531   0.500     6.25670    11.20740     2.11616
 29.90     806.56    1500.00     4.55674   0.500     6.25850    11.21152     2.11568
 30.00     808.78    1500.00     4.55818   0.500     6.26030    11.21564     2.11519
 30.10     811.00    1500.00     4.55961   0.500     6.26209    11.21975     2.11471
 30.20     813.22    1500.00     4.56103   0.500     6.26388    11.22385     2.11423
 30.30     815.44    1500.00     4.56246   0.500     6.26567    11.22795     2.11375
 30.40     817.67    1500.00     4.56389   0.500     6.26746    11.23205     2.11327
 30.50     819.89    1500.00     4.56531   0.500     6.26924    11.23614     2.11279
 30.60     822.11    1500.00     4.56673   0.500     6.27102    11.24022     2.11231
 30.70     824.33    1500.00     4.56816   0.500     6.27280    11.24431     2.11183
 30.80     826.56    1500.00     4.56958   0.500     6.27458    11.24838     2.11136
 30.90     828.78    1500.00     4.57100   0.500     6.27635    11.25245     2.11088
 31.00     831.00    1500.00     4.57241   0.500     6.27812    11.25652     2.11040
 31.10     833.22    1500.00     4.57383   0.500     6.27989    11.26058     2.10993
 31.20     835.44    1500.00     4.57524   0.500     6.28166    11.26464     2.10946
 31.30     837.67    1500.00     4.57666   0.500     6.28343    11.26869     2.10898
 31.40     839.89    1500.00     4.57807   0.500     6.28519    11.27274     2.10851
 31.50     842.11    1500.00     4.57948   0.500     6.28695    11.27678     2.10804
 31.60     844.33    1500.00     4.58089   0.500     6.28871    11.28082     2.10757
 31.70     846.56    1500.00     4.58230   0.500     6.29046    11.28486     2.10710
 31.80     848.78    1500.00     4.58371   0.500     6.29222    11.28888     2.10663
 31.90     851.00    1500.00     4.58512   0.500     6.29397    11.29291     2.10616
 32.00     853.22    1500.00     4.58652   0.500     6.29572    11.29693     2.10569
 32.10     855.44    1500.00     4.58793   0.500     6.29746    11.30094     2.10522
