Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 10.80     326.88    1600.00     3.64181   0.600     4.70834     8.74697     2.34922
 10.90     329.69    1600.00     3.64452   0.600     4.71130     8.75558     2.34847
 11.00     332.50    1600.00     3.64723   0.600     4.71427     8.76419     2.34773
 11.10     335.31    1600.00     3.64994   0.600     4.71726     8.77280     2.34699
 11.20     338.13    1600.00     3.65265   0.600     4.72027     8.78142     2.34625
 11.30     340.94    1600.00     3.65536   0.600     4.72330     8.79005     2.34551
 11.40     343.75    1600.00     3.65807   0.600     4.72634     8.79868     2.34477
 11.50     346.56    1600.00     3.66079   0.600     4.72940     8.80732     2.34403
 11.60     349.38    1600.00     3.66350   0.600     4.73248     8.81597     2.34330
 11.70     352.19    1600.00     3.66622   0.600     4.73558     8.82463     2.34256
 11.80     355.00    1600.00     3.66894   0.600     4.73870     8.83329     2.34182
 11.90     357.81    1600.00     3.67166   0.600     4.74184     8.84196     2.34109
 12.00     360.62    1600.00     3.67438   0.600     4.74500     8.85064     2.34035
 12.10     363.44    1600.00     3.67710   0.600     4.74818     8.85933     2.33961
 12.20     366.25    1600.00     3.67982   0.600     4.75138     8.86803     2.33888
 12.30     369.06    1600.00     3.68255   0.600     4.75461     8.87674     2.33814
 12.40     371.88    1600.00     3.68528   0.600     4.75786     8.88546     2.33741
 12.50     374.69    1600.00     3.68801   0.600     4.76113     8.89419     2.33667
 12.60     377.50    1600.00     3.69697   0.600     4.78014     8.92719     2.33373
 12.70     380.31    1600.00     3.71127   0.600     4.81286     8.98140     2.32903
 12.80     383.12    1600.00     3.72624   0.600     4.84766     9.03885     2.32427
 12.90     385.94    1600.00     3.73768   0.600     4.87369     9.08273     2.32076
 13.00     388.75    1600.00     3.74035   0.600     4.87700     9.09139     2.32003
 13.10     391.56    1600.00     3.74302   0.600     4.88033     9.10007     2.31931
 13.20     394.38    1600.00     3.74570   0.600     4.88369     9.10877     2.31859
 13.30     397.19    1600.00     3.74838   0.600     4.88709     9.11749     2.31787
 13.40     400.00    1600.00     3.75107   0.600     4.89051     9.12622     2.31715
 13.50     402.78    1600.00     3.75376   0.600     4.89397     9.13498     2.31643
 13.60     405.56    1600.00     3.75646   0.600     4.89746     9.14375     2.31570
 13.70     408.33    1600.00     3.75916   0.600     4.90098     9.15255     2.31498
 13.80     411.11    1600.00     3.76187   0.600     4.90454     9.16137     2.31426
 13.90     413.89    1600.00     3.76459   0.600     4.90813     9.17021     2.31353
 14.00     416.67    1600.00     3.76731   0.600     4.91176     9.17908     2.31281
 14.10     419.44    1600.00     3.77005   0.600     4.91542     9.18797     2.31208
 14.20     422.22    1600.00     3.77278   0.600     4.91913     9.19689     2.31135
 14.30     425.00    1600.00     3.77553   0.600     4.92287     9.20584     2.31063
 14.40     427.78    1600.00     3.77829   0.600     4.92666     9.21481     2.30990
 14.50     430.56    1600.00     3.78105   0.600     4.93048     9.22382     2.30917
 14.60     433.33    1600.00     3.78383   0.600     4.93435     9.23285     2.30844
 14.70     436.11    1600.00     3.78662   0.600     4.93827     9.24192     2.30771
 14.80     438.89    1600.00     3.78942   0.600     4.94223     9.25103     2.30697
 14.90     441.67    1600.00     3.79223   0.600     4.94624     9.26016     2.30624
 15.00     444.44    1600.00     3.79505   0.600     4.95029     9.26934     2.30551
 15.10     447.22    1600.00     3.79789   0.600     4.95440     9.27855     2.30477
 15.20     450.00    1600.00     3.80074   0.600     4.95856     9.28780     2.30403
 15.30     452.63    1600.00     3.80361   0.600     4.96278     9.29709     2.30329
 15.40     455.26    1600.00     3.80649   0.600     4.96704     9.30642     2.30255
 15.50     457.89    1600.00     3.80939   0.600     4.97137     9.31580     2.30181
 15.60     460.53    1600.00     3.81230   0.600     4.97576     9.32522     2.30106
 15.70     463.16    1600.00     3.81524   0.600     4.98020     9.33469     2.30032
 15.80     465.79    1600.00     3.81819   0.600     4.98471     9.34420     2.29957
 15.90     468.42    1600.00     3.82117   0.600     4.98929     9.35377     2.29882
 16.00     471.05    1600.00     3.82417   0.600     4.99393     9.36338     2.29807
 16.10     473.68    1600.00     3.82719   0.600     4.99864     9.37304     2.29732
 16.20     476.32    1600.00     3.83023   0.600     5.00342     9.38276     2.29656
 16.30     478.95    1600.00     3.83330   0.600     5.00828     9.39253     2.29580
 16.40     481.58    1600.00     3.83640   0.600     5.01321     9.40236     2.29504
 16.50     484.21    1600.00     3.83952   0.600     5.01822     9.41224     2.29428
 16.60     486.84    1600.00     3.84267   0.600     5.02331     9.42218     2.29352
 16.70     489.47    1600.00     3.84586   0.600     5.02848     9.43218     2.29275
 16.80     492.11    1600.00     3.84907   0.600     5.03374     9.44224     2.29198
 16.90     494.74    1600.00     3.85232   0.600     5.03908     9.45235     2.29121
 17.00     497.37    1600.00     3.85562   0.600     5.04456     9.46261     2.29044
 17.10     500.00    1600.00     3.86005   0.600     5.05329     9.47815     2.28971
 17.20     502.50    1600.00     3.86465   0.600     5.06243     9.49421     2.28895
 17.30     505.00    1600.00     3.86943   0.600     5.07202     9.51085     2.28813
 17.40     507.50    1600.00     3.87443   0.600     5.08211     9.52813     2.28727
 17.50     510.00    1600.00     3.87966   0.600     5.09277     9.54615     2.28636
 17.60     512.50    1600.00     3.88517   0.600     5.10408     9.56500     2.28537
 17.70     515.00    1600.00     3.89098   0.600     5.11612     9.58479     2.28430
 17.80     517.50    1600.00     3.89679   0.600     5.12806     9.60423     2.28318
 17.90     520.00    1600.00     3.90046   0.600     5.13440     9.61493     2.28239
 18.00     522.50    1600.00     3.90418   0.600     5.14085     9.62567     2.28159
 18.10     525.00    1600.00     3.90794   0.600     5.14740     9.63645     2.28080
 18.20     527.50    1600.00     3.91176   0.600     5.15405     9.64726     2.28001
 18.30     530.00    1600.00     3.91563   0.600     5.16080     9.65811     2.27921
 18.40     532.50    1600.00     3.91955   0.600     5.16765     9.66897     2.27843
 18.50     535.00    1600.00     3.92352   0.600     5.17459     9.67984     2.27764
 18.60     537.50    1600.00     3.92754   0.600     5.18161     9.69071     2.27686
 18.70     540.00    1600.00     3.93161   0.600     5.18872     9.70158     2.27609
 18.80     542.50    1600.00     3.93573   0.600     5.19590     9.71243     2.27532
 18.90     545.00    1600.00     3.94093   0.600     5.20497     9.72553     2.27465
 19.00     547.50    1600.00     3.94843   0.600     5.21797     9.74349     2.27425
 19.10     550.00    1600.00     3.95555   0.600     5.23015     9.76035     2.27386
 19.20     552.63    1600.00     3.96134   0.600     5.23933     9.77409     2.27357
 19.30     555.26    1600.00     3.96579   0.600     5.24556     9.78492     2.27339
 19.40     557.90    1600.00     3.97011   0.600     5.25159     9.79548     2.27320
 19.50     560.53    1600.00     3.97432   0.600     5.25743     9.80579     2.27299
 19.60     563.16    1600.00     3.97841   0.600     5.26310     9.81586     2.27276
 19.70     565.79    1600.00     3.98240   0.600     5.26861     9.82571     2.27253
 19.80     568.42    1600.00     3.98629   0.600     5.27396     9.83534     2.27228
 19.90     571.05    1600.00     3.99008   0.600     5.27916     9.84477     2.27202
 20.00     573.68    1600.00     3.99378   0.600     5.28422     9.85401     2.27175
 20.10     576.32    1600.00     3.99739   0.600     5.28914     9.86306     2.27147
 20.20     578.95    1600.00     4.00093   0.600     5.29394     9.87194     2.27117
 20.30     581.58    1600.00     4.00438   0.600     5.29862     9.88066     2.27088
 20.40     584.21    1600.00     4.00776   0.600     5.30318     9.88921     2.27057
 20.50     586.84    1600.00     4.01107   0.600     5.30763     9.89761     2.27025
 20.60     589.47    1600.00     4.01432   0.600     5.31198     9.90587     2.26993
 20.70     592.11    1600.00     4.01750   0.600     5.31622     9.91400     2.26960
 20.80     594.74    1600.00     4.02062   0.600     5.32037     9.92199     2.26926
 20.90     597.37    1600.00     4.02368   0.600     5.32443     9.92986     2.26892
 21.00     600.00    1600.00     4.02668   0.600     5.32841     9.93761     2.26857
 21.10     602.50    1600.00     4.02964   0.600     5.33230     9.94524     2.26821
 21.20     605.00    1600.00     4.03254   0.600     5.33611     9.95276     2.26786
 21.30     607.50    1600.00     4.03540   0.600     5.33985     9.96019     2.26749
 21.40     610.00    1600.00     4.03821   0.600     5.34351     9.96751     2.26712
 21.50     612.50    1600.00     4.04098   0.600     5.34710     9.97473     2.26675
 21.60     615.00    1600.00     4.04370   0.600     5.35063     9.98186     2.26637
 21.70     617.50    1600.00     4.04638   0.600     5.35409     9.98891     2.26599
 21.80     620.00    1600.00     4.04903   0.600     5.35749     9.99587     2.26561
 21.90     622.50    1600.00     4.05164   0.600     5.36084    10.00275     2.26522
 22.00     625.00    1600.00     4.05421   0.600     5.36412    10.00955     2.26483
 22.10     627.50    1600.00     4.05677   0.600     5.36742    10.01635     2.26442
 22.20     630.00    1600.00     4.06008   0.600     5.37461    10.02748     2.26351
 22.30     632.50    1600.00     4.06333   0.600     5.38160    10.03837     2.26262
 22.40     635.00    1600.00     4.06652   0.600     5.38839    10.04903     2.26174
 22.50     637.50    1600.00     4.07140   0.600     5.39398    10.06240     2.26034
 22.60     640.00    1600.00     4.07538   0.600     5.40169    10.07543     2.25910
 22.70     642.50    1600.00     4.07926   0.600     5.40918    10.08818     2.25789
 22.80     645.00    1600.00     4.08305   0.600     5.41647    10.10064     2.25670
 22.90     647.50    1600.00     4.08677   0.600     5.42356    10.11285     2.25554
 23.00     650.00    1600.00     4.09041   0.600     5.43047    10.12481     2.25439
 23.10     652.50    1600.00     4.09397   0.600     5.43722    10.13655     2.25327
 23.20     655.00    1600.00     4.09747   0.600     5.44380    10.14808     2.25217
 23.30     657.50    1600.00     4.10091   0.600     5.45024    10.15941     2.25109
 23.40     660.00    1600.00     4.10429   0.600     5.45654    10.17055     2.25002
 23.50     662.50    1600.00     4.10762   0.600     5.46272    10.18152     2.24897
 23.60     665.00    1600.00     4.11089   0.600     5.46877    10.19233     2.24793
 23.70     667.50    1600.00     4.11411   0.600     5.47471    10.20299     2.24690
 23.80     670.00    1600.00     4.15914   0.600     5.47420    10.23962     2.24254
 23.90     672.22    1600.00     4.21062   0.600     5.56636    10.29351     2.25569
 24.00     674.43    1600.00     4.21587   0.600     5.57663    10.30791     2.25471
 24.10     676.65    1600.00     4.22095   0.600     5.58649    10.32183     2.25375
 24.20     678.87    1600.00     4.22586   0.600     5.59597    10.33532     2.25280
 24.30     681.09    1600.00     4.23062   0.600     5.60511    10.34840     2.25188
 24.40     683.30    1600.00     4.23524   0.600     5.61394    10.36112     2.25098
 24.50     685.52    1600.00     4.23974   0.600     5.62248    10.37350     2.25009
 24.60     687.74    1600.00     4.24412   0.600     5.63076    10.38558     2.24921
 24.70     689.96    1600.00     4.24839   0.600     5.63879    10.39736     2.24834
 24.80     692.17    1600.00     4.25257   0.600     5.64661    10.40890     2.24749
 24.90     694.39    1600.00     4.26653   0.600     5.67207    10.43856     2.24509
 25.00     696.61    1600.00     4.27970   0.600     5.69633    10.46707     2.24279
 25.10     698.83    1600.00     4.29223   0.600     5.71969    10.49475     2.24058
 25.20     701.04    1600.00     4.30427   0.600     5.74242    10.52187     2.23842
 25.30     703.26    1600.00     4.31595   0.600     5.76474    10.54867     2.23631
 25.40     705.48    1600.00     4.32737   0.600     5.78686    10.57536     2.23423
 25.50     707.70    1600.00     4.33862   0.600     5.80897    10.60215     2.23215
 25.60     709.91    1600.00     4.34979   0.600     5.83124    10.62921     2.23008
 25.70     712.13    1600.00     4.36094   0.600     5.85382    10.65671     2.22800
 25.80     714.35    1600.00     4.37214   0.600     5.87687    10.68482     2.22590
 25.90     716.57    1600.00     4.38347   0.600     5.90054    10.71370     2.22376
 26.00     718.78    1600.00     4.39496   0.600     5.92497    10.74349     2.22159
 26.10     721.00    1600.00     4.40669   0.600     5.95030    10.77433     2.21937
 26.20     723.27    1600.00     4.41868   0.600     5.97666    10.80636     2.21710
 26.30     725.54    1600.00     4.43098   0.600     6.00417    10.83971     2.21477
 26.40     727.82    1600.00     4.44362   0.600     6.03294    10.87448     2.21237
 26.50     730.09    1600.00     4.45662   0.600     6.06307    10.91076     2.20992
 26.60     732.36    1600.00     4.46999   0.600     6.09463    10.94861     2.20740
 26.70     734.64    1600.00     4.48372   0.600     6.12768    10.98807     2.20483
 26.80     736.91    1600.00     4.49782   0.600     6.16227    11.02915     2.20219
 26.90     739.18    1600.00     4.51226   0.600     6.19841    11.07186     2.19951
 27.00     741.46    1600.00     4.52050   0.600     6.21846    11.09643     2.19787
 27.10     743.73    1600.00     4.52197   0.600     6.22042    11.10076     2.19735
 27.20     746.00    1600.00     4.52345   0.600     6.22238    11.10507     2.19684
 27.30     748.27    1600.00     4.52493   0.600     6.22434    11.10939     2.19633
 27.40     750.55    1600.00     4.52640   0.600     6.22629    11.11369     2.19582
 27.50     752.82    1600.00     4.52787   0.600     6.22824    11.11800     2.19532
 27.60     755.09    1600.00     4.52935   0.600     6.23019    11.12229     2.19481
 27.70     757.36    1600.00     4.53082   0.600     6.23214    11.12658     2.19430
 27.80     759.64    1600.00     4.53228   0.600     6.23408    11.13087     2.19379
 27.90     761.91    1600.00     4.53375   0.600     6.23602    11.13515     2.19329
 28.00     764.18    1600.00     4.53522   0.600     6.23796    11.13942     2.19279
 28.10     766.46    1600.00     4.53668   0.600     6.23989    11.14369     2.19228
 28.20     768.73    1600.00     4.53814   0.600     6.24183    11.14795     2.19178
 28.30     771.00    1600.00     4.53961   0.600     6.24375    11.15221     2.19128
 28.40     773.22    1600.00     4.54107   0.600     6.24568    11.15647     2.19078
 28.50     775.44    1600.00     4.54252   0.600     6.24760    11.16072     2.19028
 28.60     777.67    1600.00     4.54398   0.600     6.24953    11.16496     2.18978
 28.70     779.89    1600.00     4.54544   0.600     6.25144    11.16920     2.18928
 28.80     782.11    1600.00     4.54689   0.600     6.25336    11.17343     2.18878
 28.90     784.33    1600.00     4.54834   0.600     6.25527    11.17766     2.18828
 29.00     786.56    1600.00     4.54980   0.600     6.25718    11.18188     2.18779
 29.10     788.78    1600.00     4.55125   0.600     6.25909    11.18610     2.18729
 29.20     791.00    1600.00     4.55270   0.600     6.26100    11.19031     2.18680
 29.30     793.22    1600.00     4.55414   0.600     6.26290    11.19451     2.18630
 29.40     795.44    1600.00     4.55559   0.600     6.26480    11.19872     2.18581
 29.50     797.67    1600.00     4.55703   0.600     6.26669    11.20291     2.18532
 29.60     799.89    1600.00     4.55848   0.600     6.26859    11.20710     2.18483
 29.70     802.11    1600.00     4.55992   0.600     6.27048    11.21129     2.18434
 29.80     804.33    1600.00     4.56136   0.600     6.27237    11.21547     2.18385
 29.90     806.56    1600.00     4.56280   0.600     6.27426    11.21965     2.18336
 30.00     808.78    1600.00     4.56424   0.600     6.27614    11.22382     2.18287
 30.10     811.00    1600.00     4.56568   0.600     6.27802    11.22799     2.18238
 30.20     813.22    1600.00     4.56711   0.600     6.27990    11.23215     2.18189
 30.30     815.44    1600.00     4.56855   0.600     6.28178    11.23631     2.18141
 30.40     817.67    1600.00     4.56998   0.600     6.28365    11.24046     2.18092
 30.50     819.89    1600.00     4.57141   0.600     6.28552    11.24460     2.18044
 30.60     822.11    1600.00     4.57284   0.600     6.28739    11.24875     2.17995
 30.70     824.33    1600.00     4.57427   0.600     6.28926    11.25288     2.17947
 30.80     826.56    1600.00     4.57570   0.600     6.29112    11.25701     2.17899
 30.90     828.78    1600.00     4.57712   0.600     6.29298    11.26114     2.17851
 31.00     831.00    1600.00     4.57855   0.600     6.29484    11.26526     2.17803
 31.10     833.22    1600.00     4.57997   0.600     6.29670    11.26938     2.17755
 31.20     835.44    1600.00     4.58139   0.600     6.29855    11.27349     2.17707
 31.30     837.67    1600.00     4.58282   0.600     6.30040    11.27760     2.17659
 31.40     839.89    1600.00     4.58424   0.600     6.30225    11.28171     2.17611
 31.50     842.11    1600.00     4.58565   0.600     6.30409    11.28580     2.17564
 31.60     844.33    1600.00     4.58707   0.600     6.30594    11.28990     2.17516
 31.70     846.56    1600.00     4.58849   0.600     6.30778    11.29399     2.17468
 31.80     848.78    1600.00     4.58990   0.600     6.30962    11.29807     2.17421
 31.90     851.00    1600.00     4.59132   0.600     6.31145    11.30215     2.17374
 32.00     853.22    1600.00     4.59273   0.600     6.31329    11.30622     2.17326
 32.10     855.44    1600.00     4.59414   0.600     6.31512    11.31029     2.17279
 32.20     857.67    1600.00     4.59555   0.600     6.31695    11.31436     2.17232
 32.30     859.89    1600.00     4.59696   0.600     6.31877    11.31842     2.17185
 32.40     862.11    1600.00     4.59836   0.600     6.32060    11.32247     2.17138
 32.50     864.33    1600.00     4.59977   0.600     6.32242    11.32652     2.17091
 32.60     866.56    1600.00     4.60117   0.600     6.32424    11.33057     2.17044
 32.70     868.78    1600.00     4.60258   0.600     6.32605    11.33461     2.16997
 32.80     871.00    1600.00     4.60398   0.600     6.32787    11.33865     2.16950
 32.90     873.22    1600.00     4.60538   0.600     6.32968    11.34268     2.16904
 33.00     875.44    1600.00     4.60678   0.600     6.33149    11.34671     2.16857
 33.10     877.67    1600.00     4.60818   0.600     6.33330    11.35073     2.16810
 33.20     879.89    1600.00     4.60958   0.600     6.33510    11.35475     2.16764
 33.30     882.11    1600.00     4.61097   0.600     6.33690    11.35877     2.16718
 33.40     884.33    1600.00     4.61237   0.600     6.33871    11.36278     2.16671
 33.50     886.56    1600.00     4.61376   0.600     6.34050    11.36678     2.16625
 33.60     888.78    1600.00     4.61515   0.600     6.34230    11.37078     2.16579
 33.70     891.00    1600.00     4.61654   0.600     6.34409    11.37478     2.16533
 33.80     893.22    1600.00     4.61793   0.600     6.34588    11.37877     2.16487
 33.90     895.45    1600.00     4.61932   0.600     6.34767    11.38276     2.16441
 34.00     897.67    1600.00     4.62071   0.600     6.34946    11.38674     2.16395
 34.10     899.89    1600.00     4.62209   0.600     6.35124    11.39072     2.16349
 34.20     902.11    1600.00     4.62348   0.600     6.35302    11.39469     2.16303
 34.30     904.33    1600.00     4.62486   0.600     6.35480    11.39866     2.16257
 34.40     906.56    1600.00     4.62625   0.600     6.35658    11.40263     2.16212
 34.50     908.78    1600.00     4.62763   0.600     6.35835    11.40659     2.16166
 34.60     911.00    1600.00     4.62901   0.600     6.36013    11.41054     2.16121
 34.70     913.22    1600.00     4.63039   0.600     6.36190    11.41449     2.16075
 34.80     915.44    1600.00     4.63176   0.600     6.36366    11.41844     2.16030
 34.90     917.67    1600.00     4.63314   0.600     6.36543    11.42238     2.15985
 35.00     919.89    1600.00     4.63452   0.600     6.36719    11.42632     2.15939
 35.10     922.11    1600.00     4.63589   0.600     6.36896    11.43026     2.15894
 35.20     924.33    1600.00     4.63726   0.600     6.37071    11.43419     2.15849
 35.30     926.56    1600.00     4.63864   0.600     6.37247    11.43811     2.15804
 35.40     928.78    1600.00     4.64001   0.600     6.37423    11.44203     2.15759
 35.50     931.00    1600.00     4.64138   0.600     6.37598    11.44595     2.15714
 35.60     933.22    1600.00     4.64274   0.600     6.37773    11.44986     2.15669
 35.70     935.44    1600.00     4.64411   0.600     6.37948    11.45377     2.15625
 35.80     937.67    1600.00     4.64548   0.600     6.38122    11.45768     2.15580
 35.90     939.89    1600.00     4.64684   0.600     6.38297    11.46158     2.15535
 36.00     942.11    1600.00     4.64821   0.600     6.38471    11.46547     2.15491
 36.10     944.33    1600.00     4.64957   0.600     6.38645    11.46937     2.15446
 36.20     946.56    1600.00     4.65093   0.600     6.38818    11.47325     2.15402
 36.30     948.78    1600.00     4.65229   0.600     6.38992    11.47714     2.15357
 36.40     951.00    1600.00     4.65365   0.600     6.39165    11.48101     2.15313
 36.50     953.22    1600.00     4.65501   0.600     6.39338    11.48489     2.15269
 36.60     955.44    1600.00     4.65637   0.600     6.39511    11.48876     2.15224
 36.70     957.67    1600.00     4.65772   0.600     6.39684    11.49263     2.15180
 36.80     959.89    1600.00     4.65908   0.600     6.39856    11.49649     2.15136
 36.90     962.11    1600.00     4.66043   0.600     6.40028    11.50035     2.15092
 37.00     964.33    1600.00     4.66178   0.600     6.40200    11.50420     2.15048
 37.10     966.56    1600.00     4.66313   0.600     6.40372    11.50805     2.15004
 37.20     968.78    1600.00     4.66448   0.600     6.40544    11.51190     2.14961
 37.30     971.00    1600.00     4.66583   0.600     6.40715    11.51574     2.14917
 37.40     973.17    1600.00     4.66718   0.600     6.40886    11.51958     2.14873
 37.50     975.35    1600.00     4.66853   0.600     6.41057    11.52341     2.14830
 37.60     977.52    1600.00     4.66987   0.600     6.41228    11.52724     2.14786
 37.70     979.70    1600.00     4.67122   0.600     6.41398    11.53107     2.14742
 37.80     981.87    1600.00     4.67256   0.600     6.41569    11.53489     2.14699
 37.90     984.04    1600.00     4.67391   0.600     6.41739    11.53871     2.14656
 38.00     986.22    1600.00     4.67525   0.600     6.41909    11.54252     2.14612
 38.10     988.39    1600.00     4.67659   0.600     6.42079    11.54633     2.14569
 38.20     990.57    1600.00     4.67793   0.600     6.42248    11.55013     2.14526
 38.30     992.74    1600.00     4.67926   0.600     6.42417    11.55394     2.14483
 38.40     994.91    1600.00     4.68060   0.600     6.42586    11.55773     2.14440
 38.50     997.09    1600.00     4.68194   0.600     6.42755    11.56153     2.14397
 38.60     999.26    1600.00     4.68327   0.600     6.42924    11.56532     2.14354
 38.70    1001.43    1600.00     4.68461   0.600     6.43092    11.56910     2.14311
 38.80    1003.61    1600.00     4.68594   0.600     6.43261    11.57288     2.14268
 38.90    1005.78    1600.00     4.68727   0.600     6.43429    11.57666     2.14225
 39.00    1007.96    1600.00     4.68860   0.600     6.43597    11.58043     2.14182
  0.00       0.00    1600.00     3.00541   0.650     3.80147     6.81900     2.47823
  0.10       5.74    1600.00     3.01188   0.650     3.80997     6.83649     2.47676
  0.20       9.64    1600.00     3.01885   0.650     3.81925     6.85427     2.47526
  0.30      13.55    1600.00     3.02648   0.650     3.82962     6.87252     2.47372
  0.40      17.22    1600.00     3.03501   0.650     3.84147     6.89152     2.47212
  0.50      20.74    1600.00     3.04483   0.650     3.85544     6.91166     2.47042
  0.60      24.26    1600.00     3.05656   0.650     3.87260     6.93362     2.46858
  0.70      27.30    1600.00     3.07131   0.650     3.89484     6.95862     2.46650
  0.80      30.33    1600.00     3.09131   0.650     3.92603     6.98919     2.46399
  0.90      33.35    1600.00     3.26194   0.650     4.24161     7.32099     2.44128
  1.00      36.37    1600.00     3.27142   0.650     4.25753     7.35450     2.43890
  1.10      39.40    1600.00     3.27531   0.650     4.26150     7.37090     2.43747
  1.20      42.39    1600.00     3.27915   0.650     4.26540     7.38704     2.43606
  1.30      45.37    1600.00     3.28296   0.650     4.26922     7.40294     2.43467
  1.40      48.36    1600.00     3.28674   0.650     4.27298     7.41861     2.43330
  1.50      51.34    1600.00     3.29048   0.650     4.27668     7.43406     2.43194
  1.60      54.33    1600.00     3.29419   0.650     4.28031     7.44930     2.43061
  1.70      57.31    1600.00     3.29787   0.650     4.28389     7.46435     2.42930
  1.80      60.30    1600.00     3.30152   0.650     4.28741     7.47921     2.42800
  1.90      63.33    1600.00     3.38527   0.650     4.44033     7.89718     2.42009
  2.00      66.36    1600.00     3.39371   0.650     4.45106     7.92633     2.41870
  2.10      69.39    1600.00     3.40048   0.650     4.45942     7.94866     2.41751
  2.20      72.42    1600.00     3.40680   0.650     4.46733     7.96942     2.41636
  2.30      75.45    1600.00     3.41292   0.650     4.47520     7.98976     2.41522
  2.40      78.48    1600.00     3.41886   0.650     4.48305     8.00970     2.41410
  2.50      81.50    1600.00     3.42376   0.650     4.48931     8.02621     2.41303
  2.60      84.49    1600.00     3.42670   0.650     4.49216     8.03592     2.41207
  2.70      87.48    1600.00     3.42963   0.650     4.49500     8.04560     2.41111
  2.80      90.47    1600.00     3.43256   0.650     4.49783     8.05525     2.41017
  2.90      93.46    1600.00     3.43547   0.650     4.50065     8.06485     2.40922
  3.00      96.45    1600.00     3.43838   0.650     4.50346     8.07443     2.40828
  3.10      99.44    1600.00     3.44127   0.650     4.50626     8.08397     2.40735
  3.20     102.44    1600.00     3.44416   0.650     4.50905     8.09347     2.40642
  3.30     105.43    1600.00     3.44704   0.650     4.51183     8.10294     2.40550
  3.40     108.42    1600.00     3.44992   0.650     4.51460     8.11238     2.40458
  3.50     111.41    1600.00     3.45278   0.650     4.51736     8.12179     2.40366
  3.60     114.40    1600.00     3.45564   0.650     4.52012     8.13117     2.40275
  3.70     117.41    1600.00     3.45849   0.650     4.52287     8.14052     2.40184
  3.80     120.43    1600.00     3.46133   0.650     4.52561     8.14984     2.40094
  3.90     123.45    1600.00     3.46417   0.650     4.52834     8.15913     2.40004
  4.00     126.47    1600.00     3.46700   0.650     4.53107     8.16839     2.39915
  4.10     129.48    1600.00     3.46983   0.650     4.53379     8.17762     2.39826
  4.20     132.50    1600.00     3.47264   0.650     4.53650     8.18683     2.39737
  4.30     135.52    1600.00     3.47545   0.650     4.53920     8.19601     2.39649
  4.40     138.53    1600.00     3.47826   0.650     4.54190     8.20516     2.39561
  4.50     141.55    1600.00     3.48106   0.650     4.54459     8.21429     2.39474
  4.60     144.57    1600.00     3.48385   0.650     4.54728     8.22339     2.39387
  4.70     147.59    1600.00     3.48664   0.650     4.54996     8.23247     2.39300
  4.80     150.60    1600.00     3.48942   0.650     4.55264     8.24153     2.39214
  4.90     153.62    1600.00     3.49220   0.650     4.55531     8.25056     2.39128
  5.00     156.64    1600.00     3.49497   0.650     4.55798     8.25958     2.39043
  5.10     159.66    1600.00     3.49774   0.650     4.56064     8.26857     2.38958
  5.20     162.67    1600.00     3.50050   0.650     4.56329     8.27754     2.38873
  5.30     165.69    1600.00     3.50326   0.650     4.56595     8.28649     2.38788
  5.40     168.71    1600.00     3.50601   0.650     4.56860     8.29542     2.38704
  5.50     171.72    1600.00     3.50876   0.650     4.57124     8.30433     2.38620
  5.60     174.74    1600.00     3.51151   0.650     4.57388     8.31322     2.38537
  5.70     177.76    1600.00     3.51425   0.650     4.57652     8.32209     2.38453
  5.80     180.78    1600.00     3.51698   0.650     4.57916     8.33095     2.38370
  5.90     183.79    1600.00     3.51972   0.650     4.58180     8.33979     2.38288
  6.00     186.79    1600.00     3.52245   0.650     4.58443     8.34861     2.38205
  6.10     189.79    1600.00     3.52518   0.650     4.58706     8.35742     2.38123
  6.20     192.78    1600.00     3.52790   0.650     4.58969     8.36621     2.38042
  6.30     195.77    1600.00     3.53062   0.650     4.59232     8.37499     2.37960
  6.40     198.76    1600.00     3.53334   0.650     4.59494     8.38376     2.37879
  6.50     201.75    1600.00     3.53606   0.650     4.59757     8.39251     2.37798
  6.60     204.74    1600.00     3.53877   0.650     4.60020     8.40125     2.37717
  6.70     207.74    1600.00     3.54149   0.650     4.60282     8.40997     2.37637
  6.80     210.73    1600.00     3.54419   0.650     4.60545     8.41869     2.37557
  6.90     213.72    1600.00     3.54690   0.650     4.60808     8.42739     2.37477
  7.00     216.71    1600.00     3.54961   0.650     4.61071     8.43609     2.37397
  7.10     219.70    1600.00     3.55231   0.650     4.61334     8.44477     2.37318
  7.20     222.63    1600.00     3.55502   0.650     4.61597     8.45344     2.37238
  7.30     225.55    1600.00     3.55772   0.650     4.61860     8.46211     2.37159
  7.40     228.47    1600.00     3.56042   0.650     4.62124     8.47077     2.37080
  7.50     231.40    1600.00     3.56312   0.650     4.62388     8.47942     2.37002
  7.60     234.32    1600.00     3.56582   0.650     4.62652     8.48806     2.36924
  7.70     237.24    1600.00     3.56852   0.650     4.62917     8.49670     2.36845
  7.80     240.16    1600.00     3.57121   0.650     4.63181     8.50533     2.36767
  7.90     243.08    1600.00     3.57391   0.650     4.63447     8.51395     2.36690
  8.00     246.01    1600.00     3.57661   0.650     4.63713     8.52257     2.36612
  8.10     248.93    1600.00     3.57930   0.650     4.63979     8.53119     2.36534
  8.20     251.85    1600.00     3.58200   0.650     4.64246     8.53980     2.36457
  8.30     254.77    1600.00     3.58470   0.650     4.64514     8.54841     2.36380
