Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 19.80     568.42    1700.00     3.96188   0.450     5.28903     9.85200     2.34560
 19.90     571.05    1700.00     3.96530   0.450     5.29363     9.86075     2.34532
 20.00     573.68    1700.00     3.96863   0.450     5.29810     9.86934     2.34502
 20.10     576.32    1700.00     3.97190   0.450     5.30247     9.87778     2.34472
 20.20     578.95    1700.00     3.97511   0.450     5.30674     9.88607     2.34441
 20.30     581.58    1700.00     3.97825   0.450     5.31090     9.89423     2.34410
 20.40     584.21    1700.00     3.98134   0.450     5.31497     9.90226     2.34377
 20.50     586.84    1700.00     3.98437   0.450     5.31896     9.91016     2.34344
 20.60     589.47    1700.00     3.98734   0.450     5.32285     9.91795     2.34311
 20.70     592.11    1700.00     3.99026   0.450     5.32667     9.92561     2.34277
 20.80     594.74    1700.00     3.99314   0.450     5.33040     9.93317     2.34242
 20.90     597.37    1700.00     3.99596   0.450     5.33406     9.94063     2.34206
 21.00     600.00    1700.00     3.99875   0.450     5.33765     9.94798     2.34171
 21.10     602.50    1700.00     4.00149   0.450     5.34117     9.95524     2.34134
 21.20     605.00    1700.00     4.00419   0.450     5.34463     9.96241     2.34097
 21.30     607.50    1700.00     4.00685   0.450     5.34802     9.96949     2.34060
 21.40     610.00    1700.00     4.00947   0.450     5.35135     9.97648     2.34023
 21.50     612.50    1700.00     4.01206   0.450     5.35462     9.98339     2.33985
 21.60     615.00    1700.00     4.01461   0.450     5.35784     9.99023     2.33946
 21.70     617.50    1700.00     4.01713   0.450     5.36101     9.99699     2.33908
 21.80     620.00    1700.00     4.01962   0.450     5.36412    10.00368     2.33869
 21.90     622.50    1700.00     4.02208   0.450     5.36718    10.01030     2.33830
 22.00     625.00    1700.00     4.02451   0.450     5.37020    10.01685     2.33790
 22.10     627.50    1700.00     4.02691   0.450     5.37317    10.02334     2.33750
 22.20     630.00    1700.00     4.02928   0.450     5.37610    10.02976     2.33710
 22.30     632.50    1700.00     4.03163   0.450     5.37898    10.03613     2.33670
 22.40     635.00    1700.00     4.03396   0.450     5.38183    10.04244     2.33630
 22.50     637.50    1700.00     4.03626   0.450     5.38463    10.04869     2.33589
 22.60     640.00    1700.00     4.03853   0.450     5.38740    10.05489     2.33548
 22.70     642.50    1700.00     4.04079   0.450     5.39013    10.06104     2.33507
 22.80     645.00    1700.00     4.04302   0.450     5.39283    10.06714     2.33466
 22.90     647.50    1700.00     4.04523   0.450     5.39549    10.07319     2.33425
 23.00     650.00    1700.00     4.04743   0.450     5.39813    10.07921     2.33383
 23.10     652.50    1700.00     4.05162   0.450     5.40660    10.09351     2.33240
 23.20     655.00    1700.00     4.05536   0.450     5.41379    10.10600     2.33118
 23.30     657.50    1700.00     4.05901   0.450     5.42077    10.11821     2.32998
 23.40     660.00    1700.00     4.06259   0.450     5.42758    10.13019     2.32882
 23.50     662.50    1700.00     4.07452   0.450     5.45241    10.15529     2.32911
 23.60     665.00    1700.00     4.08055   0.450     5.46490    10.17230     2.32804
 23.70     667.50    1700.00     4.20886   0.450     5.57704    10.29645     2.33717
 23.80     670.00    1700.00     4.21489   0.450     5.58923    10.31308     2.33608
 23.90     672.22    1700.00     4.22069   0.450     5.60089    10.32908     2.33502
 24.00     674.43    1700.00     4.22627   0.450     5.61205    10.34452     2.33398
 24.10     676.65    1700.00     4.23165   0.450     5.62277    10.35943     2.33297
 24.20     678.87    1700.00     4.23686   0.450     5.63309    10.37387     2.33197
 24.30     681.09    1700.00     4.24190   0.450     5.64304    10.38788     2.33100
 24.40     683.30    1700.00     4.24681   0.450     5.65266    10.40149     2.33004
 24.50     685.52    1700.00     4.25157   0.450     5.66197    10.41475     2.32910
 24.60     687.74    1700.00     4.25622   0.450     5.67100    10.42769     2.32817
 24.70     689.96    1700.00     4.26076   0.450     5.67979    10.44033     2.32725
 24.80     692.17    1700.00     4.26520   0.450     5.68835    10.45271     2.32634
 24.90     694.39    1700.00     4.26955   0.450     5.69671    10.46484     2.32544
 25.00     696.61    1700.00     4.27382   0.450     5.70489    10.47677     2.32455
 25.10     698.83    1700.00     4.27802   0.450     5.71291    10.48851     2.32367
 25.20     701.04    1700.00     4.28922   0.450     5.73377    10.51382     2.32172
 25.30     703.26    1700.00     4.30334   0.450     5.76027    10.54520     2.31932
 25.40     705.48    1700.00     4.31673   0.450     5.78570    10.57560     2.31700
 25.50     707.70    1700.00     4.32958   0.450     5.81045    10.60542     2.31475
 25.60     709.91    1700.00     4.34209   0.450     5.83487    10.63502     2.31253
 25.70     712.13    1700.00     4.35438   0.450     5.85923    10.66471     2.31033
 25.80     714.35    1700.00     4.36659   0.450     5.88382    10.69479     2.30813
 25.90     716.57    1700.00     4.37885   0.450     5.90889    10.72554     2.30591
 26.00     718.78    1700.00     4.39127   0.450     5.93471    10.75726     2.30364
 26.10     721.00    1700.00     4.40396   0.450     5.96155    10.79025     2.30132
 26.20     723.27    1700.00     4.41704   0.450     5.98970    10.82484     2.29893
 26.30     725.54    1700.00     4.43063   0.450     6.01948    10.86137     2.29644
 26.40     727.82    1700.00     4.44487   0.450     6.05125    10.90025     2.29384
 26.50     730.09    1700.00     4.45990   0.450     6.08540    10.94194     2.29112
 26.60     732.36    1700.00     4.47586   0.450     6.12241    10.98694     2.28824
 26.70     734.64    1700.00     4.48037   0.450     6.13172    10.99985     2.28722
 26.80     736.91    1700.00     4.48187   0.450     6.13365    11.00422     2.28670
 26.90     739.18    1700.00     4.48337   0.450     6.13558    11.00858     2.28617
 27.00     741.46    1700.00     4.48486   0.450     6.13750    11.01294     2.28565
 27.10     743.73    1700.00     4.48636   0.450     6.13942    11.01729     2.28513
 27.20     746.00    1700.00     4.48785   0.450     6.14134    11.02164     2.28460
 27.30     748.27    1700.00     4.48934   0.450     6.14326    11.02598     2.28408
 27.40     750.55    1700.00     4.49083   0.450     6.14518    11.03032     2.28356
 27.50     752.82    1700.00     4.49232   0.450     6.14709    11.03465     2.28304
 27.60     755.09    1700.00     4.49381   0.450     6.14899    11.03897     2.28253
 27.70     757.36    1700.00     4.49530   0.450     6.15090    11.04329     2.28201
 27.80     759.64    1700.00     4.49678   0.450     6.15280    11.04761     2.28149
 27.90     761.91    1700.00     4.49826   0.450     6.15470    11.05192     2.28098
 28.00     764.18    1700.00     4.49974   0.450     6.15660    11.05622     2.28046
 28.10     766.46    1700.00     4.50122   0.450     6.15849    11.06052     2.27995
 28.20     768.73    1700.00     4.50270   0.450     6.16038    11.06481     2.27944
 28.30     771.00    1700.00     4.50418   0.450     6.16227    11.06909     2.27892
 28.40     773.22    1700.00     4.50566   0.450     6.16416    11.07337     2.27841
 28.50     775.44    1700.00     4.50713   0.450     6.16604    11.07765     2.27790
 28.60     777.67    1700.00     4.50860   0.450     6.16792    11.08192     2.27739
 28.70     779.89    1700.00     4.51007   0.450     6.16979    11.08618     2.27688
 28.80     782.11    1700.00     4.51154   0.450     6.17167    11.09044     2.27638
 28.90     784.33    1700.00     4.51301   0.450     6.17354    11.09470     2.27587
 29.00     786.56    1700.00     4.51448   0.450     6.17541    11.09894     2.27536
 29.10     788.78    1700.00     4.51594   0.450     6.17727    11.10319     2.27486
 29.20     791.00    1700.00     4.51741   0.450     6.17914    11.10743     2.27435
 29.30     793.22    1700.00     4.51887   0.450     6.18100    11.11166     2.27385
 29.40     795.44    1700.00     4.52033   0.450     6.18285    11.11588     2.27335
 29.50     797.67    1700.00     4.52179   0.450     6.18471    11.12011     2.27285
 29.60     799.89    1700.00     4.52325   0.450     6.18656    11.12432     2.27234
 29.70     802.11    1700.00     4.52471   0.450     6.18841    11.12853     2.27184
 29.80     804.33    1700.00     4.52616   0.450     6.19026    11.13274     2.27134
 29.90     806.56    1700.00     4.52762   0.450     6.19210    11.13694     2.27085
 30.00     808.78    1700.00     4.52907   0.450     6.19394    11.14114     2.27035
 30.10     811.00    1700.00     4.53052   0.450     6.19578    11.14533     2.26985
 30.20     813.22    1700.00     4.53197   0.450     6.19762    11.14951     2.26936
 30.30     815.44    1700.00     4.53342   0.450     6.19945    11.15369     2.26886
 30.40     817.67    1700.00     4.53487   0.450     6.20128    11.15787     2.26837
 30.50     819.89    1700.00     4.53631   0.450     6.20311    11.16204     2.26787
 30.60     822.11    1700.00     4.53776   0.450     6.20494    11.16620     2.26738
 30.70     824.33    1700.00     4.53920   0.450     6.20676    11.17036     2.26689
 30.80     826.56    1700.00     4.54064   0.450     6.20858    11.17452     2.26640
 30.90     828.78    1700.00     4.54208   0.450     6.21040    11.17867     2.26590
 31.00     831.00    1700.00     4.54352   0.450     6.21221    11.18281     2.26541
 31.10     833.22    1700.00     4.54496   0.450     6.21403    11.18695     2.26493
 31.20     835.44    1700.00     4.54639   0.450     6.21584    11.19108     2.26444
 31.30     837.67    1700.00     4.54783   0.450     6.21764    11.19521     2.26395
 31.40     839.89    1700.00     4.54926   0.450     6.21945    11.19934     2.26346
 31.50     842.11    1700.00     4.55070   0.450     6.22125    11.20346     2.26298
 31.60     844.33    1700.00     4.55213   0.450     6.22305    11.20757     2.26249
 31.70     846.56    1700.00     4.55356   0.450     6.22485    11.21168     2.26201
 31.80     848.78    1700.00     4.55498   0.450     6.22664    11.21579     2.26152
 31.90     851.00    1700.00     4.55641   0.450     6.22843    11.21989     2.26104
 32.00     853.22    1700.00     4.55784   0.450     6.23022    11.22398     2.26056
 32.10     855.44    1700.00     4.55926   0.450     6.23201    11.22807     2.26008
 32.20     857.67    1700.00     4.56068   0.450     6.23380    11.23216     2.25960
 32.30     859.89    1700.00     4.56211   0.450     6.23558    11.23624     2.25912
 32.40     862.11    1700.00     4.56353   0.450     6.23736    11.24031     2.25864
 32.50     864.33    1700.00     4.56495   0.450     6.23914    11.24438     2.25816
 32.60     866.56    1700.00     4.56636   0.450     6.24091    11.24845     2.25768
 32.70     868.78    1700.00     4.56778   0.450     6.24269    11.25251     2.25721
 32.80     871.00    1700.00     4.56920   0.450     6.24446    11.25657     2.25673
 32.90     873.22    1700.00     4.57061   0.450     6.24622    11.26062     2.25625
 33.00     875.44    1700.00     4.57202   0.450     6.24799    11.26467     2.25578
 33.10     877.67    1700.00     4.57343   0.450     6.24975    11.26871     2.25531
 33.20     879.89    1700.00     4.57484   0.450     6.25151    11.27274     2.25483
 33.30     882.11    1700.00     4.57625   0.450     6.25327    11.27678     2.25436
 33.40     884.33    1700.00     4.57766   0.450     6.25503    11.28081     2.25389
 33.50     886.56    1700.00     4.57907   0.450     6.25678    11.28483     2.25342
 33.60     888.78    1700.00     4.58047   0.450     6.25853    11.28885     2.25295
 33.70     891.00    1700.00     4.58187   0.450     6.26028    11.29286     2.25248
 33.80     893.22    1700.00     4.58328   0.450     6.26203    11.29687     2.25201
 33.90     895.45    1700.00     4.58468   0.450     6.26377    11.30088     2.25154
 34.00     897.67    1700.00     4.58608   0.450     6.26551    11.30488     2.25107
 34.10     899.89    1700.00     4.58748   0.450     6.26725    11.30887     2.25061
 34.20     902.11    1700.00     4.58887   0.450     6.26899    11.31286     2.25014
 34.30     904.33    1700.00     4.59027   0.450     6.27072    11.31685     2.24968
 34.40     906.56    1700.00     4.59167   0.450     6.27246    11.32083     2.24921
 34.50     908.78    1700.00     4.59306   0.450     6.27419    11.32481     2.24875
 34.60     911.00    1700.00     4.59445   0.450     6.27591    11.32878     2.24829
 34.70     913.22    1700.00     4.59584   0.450     6.27764    11.33275     2.24782
 34.80     915.44    1700.00     4.59723   0.450     6.27936    11.33672     2.24736
 34.90     917.67    1700.00     4.59862   0.450     6.28108    11.34067     2.24690
 35.00     919.89    1700.00     4.60001   0.450     6.28280    11.34463     2.24644
 35.10     922.11    1700.00     4.60140   0.450     6.28452    11.34858     2.24598
 35.20     924.33    1700.00     4.60278   0.450     6.28623    11.35253     2.24552
 35.30     926.56    1700.00     4.60417   0.450     6.28795    11.35647     2.24506
 35.40     928.78    1700.00     4.60555   0.450     6.28966    11.36041     2.24461
 35.50     931.00    1700.00     4.60693   0.450     6.29136    11.36434     2.24415
 35.60     933.22    1700.00     4.60831   0.450     6.29307    11.36827     2.24369
 35.70     935.44    1700.00     4.60969   0.450     6.29477    11.37219     2.24324
 35.80     937.67    1700.00     4.61107   0.450     6.29647    11.37611     2.24278
 35.90     939.89    1700.00     4.61244   0.450     6.29817    11.38003     2.24233
 36.00     942.11    1700.00     4.61382   0.450     6.29987    11.38394     2.24188
 36.10     944.33    1700.00     4.61519   0.450     6.30156    11.38784     2.24142
 36.20     946.56    1700.00     4.61657   0.450     6.30325    11.39175     2.24097
 36.30     948.78    1700.00     4.61794   0.450     6.30494    11.39564     2.24052
 36.40     951.00    1700.00     4.61931   0.450     6.30663    11.39954     2.24007
 36.50     953.22    1700.00     4.62068   0.450     6.30832    11.40343     2.23962
 36.60     955.44    1700.00     4.62205   0.450     6.31000    11.40731     2.23917
 36.70     957.67    1700.00     4.62341   0.450     6.31168    11.41119     2.23872
 36.80     959.89    1700.00     4.62478   0.450     6.31336    11.41507     2.23827
 36.90     962.11    1700.00     4.62615   0.450     6.31504    11.41894     2.23782
 37.00     964.33    1700.00     4.62751   0.450     6.31671    11.42281     2.23738
 37.10     966.56    1700.00     4.62887   0.450     6.31839    11.42667     2.23693
 37.20     968.78    1700.00     4.63023   0.450     6.32006    11.43053     2.23648
 37.30     971.00    1700.00     4.63159   0.450     6.32173    11.43439     2.23604
 37.40     973.17    1700.00     4.63295   0.450     6.32339    11.43824     2.23560
 37.50     975.35    1700.00     4.63431   0.450     6.32506    11.44209     2.23515
 37.60     977.52    1700.00     4.63567   0.450     6.32672    11.44593     2.23471
 37.70     979.70    1700.00     4.63702   0.450     6.32838    11.44977     2.23427
 37.80     981.87    1700.00     4.63838   0.450     6.33004    11.45360     2.23383
 37.90     984.04    1700.00     4.63973   0.450     6.33170    11.45744     2.23338
 38.00     986.22    1700.00     4.64108   0.450     6.33335    11.46126     2.23294
 38.10     988.39    1700.00     4.64243   0.450     6.33500    11.46508     2.23250
 38.20     990.57    1700.00     4.64379   0.450     6.33665    11.46890     2.23206
 38.30     992.74    1700.00     4.64513   0.450     6.33830    11.47272     2.23163
 38.40     994.91    1700.00     4.64648   0.450     6.33995    11.47653     2.23119
 38.50     997.09    1700.00     4.64783   0.450     6.34159    11.48033     2.23075
 38.60     999.26    1700.00     4.64917   0.450     6.34323    11.48414     2.23031
 38.70    1001.43    1700.00     4.65052   0.450     6.34487    11.48793     2.22988
 38.80    1003.61    1700.00     4.65186   0.450     6.34651    11.49173     2.22944
 38.90    1005.78    1700.00     4.65320   0.450     6.34815    11.49552     2.22901
 39.00    1007.96    1700.00     4.65454   0.450     6.34978    11.49930     2.22857
  0.00       0.00    1700.00     3.03245   0.500     3.85436     6.85627     2.56084
  0.10       5.74    1700.00     3.03945   0.500     3.86424     6.87532     2.55925
  0.20       9.64    1700.00     3.04705   0.500     3.87515     6.89455     2.55766
  0.30      13.55    1700.00     3.05545   0.500     3.88748     6.91419     2.55603
  0.40      17.22    1700.00     3.06502   0.500     3.90185     6.93463     2.55436
  0.50      20.74    1700.00     3.07630   0.500     3.91925     6.95644     2.55261
  0.60      24.26    1700.00     3.09023   0.500     3.94142     6.98069     2.55069
  0.70      27.30    1700.00     3.10859   0.500     3.97170     7.00953     2.54850
  0.80      30.33    1700.00     3.17036   0.500     4.08394     7.10549     2.54164
  0.90      33.35    1700.00     3.24081   0.500     4.22766     7.31010     2.52933
  1.00      36.37    1700.00     3.24476   0.500     4.23214     7.32717     2.52779
  1.10      39.40    1700.00     3.24867   0.500     4.23652     7.34389     2.52628
  1.20      42.39    1700.00     3.25253   0.500     4.24081     7.36026     2.52480
  1.30      45.37    1700.00     3.25635   0.500     4.24502     7.37632     2.52335
  1.40      48.36    1700.00     3.26014   0.500     4.24915     7.39209     2.52191
  1.50      51.34    1700.00     3.26389   0.500     4.25321     7.40758     2.52050
  1.60      54.33    1700.00     3.26761   0.500     4.25719     7.42281     2.51912
  1.70      57.31    1700.00     3.27129   0.500     4.26111     7.43780     2.51775
  1.80      60.30    1700.00     3.27494   0.500     4.26496     7.45257     2.51640
  1.90      63.33    1700.00     3.27857   0.500     4.26875     7.46711     2.51507
  2.00      66.36    1700.00     3.28217   0.500     4.27248     7.48146     2.51376
  2.10      69.39    1700.00     3.34436   0.500     4.38317     7.80159     2.50713
  2.20      72.42    1700.00     3.35364   0.500     4.39469     7.83342     2.50568
  2.30      75.45    1700.00     3.36229   0.500     4.40580     7.86351     2.50427
  2.40      78.48    1700.00     3.37039   0.500     4.41657     7.89207     2.50289
  2.50      81.50    1700.00     3.37803   0.500     4.42711     7.91941     2.50155
  2.60      84.49    1700.00     3.38322   0.500     4.43405     7.93852     2.50032
  2.70      87.48    1700.00     3.38623   0.500     4.43717     7.94852     2.49931
  2.80      90.47    1700.00     3.38922   0.500     4.44028     7.95847     2.49830
  2.90      93.46    1700.00     3.39221   0.500     4.44337     7.96839     2.49729
  3.00      96.45    1700.00     3.39518   0.500     4.44645     7.97827     2.49629
  3.10      99.44    1700.00     3.39815   0.500     4.44952     7.98810     2.49530
  3.20     102.44    1700.00     3.40111   0.500     4.45258     7.99790     2.49431
  3.30     105.43    1700.00     3.40406   0.500     4.45562     8.00767     2.49333
  3.40     108.42    1700.00     3.40700   0.500     4.45865     8.01739     2.49235
  3.50     111.41    1700.00     3.40993   0.500     4.46167     8.02708     2.49138
  3.60     114.40    1700.00     3.41286   0.500     4.46468     8.03673     2.49042
  3.70     117.41    1700.00     3.41577   0.500     4.46768     8.04635     2.48946
  3.80     120.43    1700.00     3.41868   0.500     4.47066     8.05594     2.48850
  3.90     123.45    1700.00     3.42158   0.500     4.47363     8.06549     2.48755
  4.00     126.47    1700.00     3.42448   0.500     4.47660     8.07501     2.48660
  4.10     129.48    1700.00     3.42736   0.500     4.47955     8.08449     2.48566
  4.20     132.50    1700.00     3.43024   0.500     4.48250     8.09395     2.48472
  4.30     135.52    1700.00     3.43312   0.500     4.48543     8.10337     2.48379
  4.40     138.53    1700.00     3.43598   0.500     4.48835     8.11277     2.48286
  4.50     141.55    1700.00     3.43884   0.500     4.49127     8.12213     2.48194
  4.60     144.57    1700.00     3.44170   0.500     4.49418     8.13147     2.48102
  4.70     147.59    1700.00     3.44454   0.500     4.49707     8.14078     2.48011
  4.80     150.60    1700.00     3.44739   0.500     4.49996     8.15006     2.47920
  4.90     153.62    1700.00     3.45022   0.500     4.50284     8.15931     2.47829
  5.00     156.64    1700.00     3.45305   0.500     4.50572     8.16854     2.47739
  5.10     159.66    1700.00     3.45588   0.500     4.50858     8.17774     2.47649
  5.20     162.67    1700.00     3.45870   0.500     4.51144     8.18692     2.47560
  5.30     165.69    1700.00     3.46151   0.500     4.51429     8.19607     2.47471
  5.40     168.71    1700.00     3.46432   0.500     4.51713     8.20520     2.47383
  5.50     171.72    1700.00     3.46712   0.500     4.51997     8.21430     2.47294
  5.60     174.74    1700.00     3.46992   0.500     4.52280     8.22338     2.47207
  5.70     177.76    1700.00     3.47272   0.500     4.52563     8.23245     2.47119
  5.80     180.78    1700.00     3.47551   0.500     4.52845     8.24149     2.47032
  5.90     183.79    1700.00     3.47830   0.500     4.53126     8.25050     2.46945
  6.00     186.79    1700.00     3.48108   0.500     4.53407     8.25950     2.46859
  6.10     189.79    1700.00     3.48386   0.500     4.53687     8.26848     2.46773
  6.20     192.78    1700.00     3.48664   0.500     4.53967     8.27744     2.46687
  6.30     195.77    1700.00     3.48941   0.500     4.54247     8.28638     2.46602
  6.40     198.76    1700.00     3.49218   0.500     4.54526     8.29531     2.46517
  6.50     201.75    1700.00     3.49495   0.500     4.54804     8.30421     2.46432
  6.60     204.74    1700.00     3.49771   0.500     4.55083     8.31310     2.46348
  6.70     207.74    1700.00     3.50047   0.500     4.55361     8.32198     2.46264
  6.80     210.73    1700.00     3.50323   0.500     4.55638     8.33084     2.46180
  6.90     213.72    1700.00     3.50598   0.500     4.55916     8.33968     2.46096
  7.00     216.71    1700.00     3.50874   0.500     4.56193     8.34851     2.46013
  7.10     219.70    1700.00     3.51149   0.500     4.56470     8.35733     2.45930
  7.20     222.63    1700.00     3.51424   0.500     4.56747     8.36613     2.45847
  7.30     225.55    1700.00     3.51699   0.500     4.57024     8.37492     2.45765
  7.40     228.47    1700.00     3.51973   0.500     4.57301     8.38370     2.45683
  7.50     231.40    1700.00     3.52248   0.500     4.57577     8.39246     2.45601
  7.60     234.32    1700.00     3.52522   0.500     4.57854     8.40122     2.45519
  7.70     237.24    1700.00     3.52796   0.500     4.58131     8.40996     2.45438
  7.80     240.16    1700.00     3.53070   0.500     4.58407     8.41870     2.45357
  7.90     243.08    1700.00     3.53344   0.500     4.58684     8.42742     2.45276
  8.00     246.01    1700.00     3.53618   0.500     4.58961     8.43614     2.45195
  8.10     248.93    1700.00     3.53892   0.500     4.59238     8.44485     2.45115
  8.20     251.85    1700.00     3.54166   0.500     4.59516     8.45355     2.45035
  8.30     254.77    1700.00     3.54440   0.500     4.59793     8.46224     2.44955
  8.40     257.69    1700.00     3.54713   0.500     4.60071     8.47092     2.44875
  8.50     260.62    1700.00     3.54987   0.500     4.60349     8.47960     2.44795
  8.60     263.54    1700.00     3.55260   0.500     4.60628     8.48827     2.44716
  8.70     266.45    1700.00     3.55534   0.500     4.60906     8.49694     2.44637
  8.80     269.36    1700.00     3.55808   0.500     4.61186     8.50560     2.44558
  8.90     272.26    1700.00     3.56081   0.500     4.61465     8.51426     2.44479
  9.00     275.16    1700.00     3.56355   0.500     4.61746     8.52291     2.44401
  9.10     278.06    1700.00     3.56628   0.500     4.62026     8.53156     2.44322
  9.20     280.97    1700.00     3.56902   0.500     4.62308     8.54020     2.44244
  9.30     283.87    1700.00     3.57176   0.500     4.62590     8.54884     2.44166
  9.40     286.77    1700.00     3.57449   0.500     4.62873     8.55748     2.44088
  9.50     289.68    1700.00     3.57723   0.500     4.63156     8.56612     2.44010
  9.60     292.58    1700.00     3.57996   0.500     4.63440     8.57475     2.43933
  9.70     295.48    1700.00     3.58270   0.500     4.63725     8.58338     2.43855
  9.80     298.39    1700.00     3.58544   0.500     4.64011     8.59201     2.43778
  9.90     301.29    1700.00     3.58817   0.500     4.64297     8.60064     2.43701
 10.00     304.19    1700.00     3.59091   0.500     4.64585     8.60926     2.43624
 10.10     307.10    1700.00     3.59365   0.500     4.64873     8.61789     2.43547
 10.20     310.00    1700.00     3.59639   0.500     4.65163     8.62651     2.43471
 10.30     312.81    1700.00     3.59912   0.500     4.65453     8.63513     2.43394
 10.40     315.62    1700.00     3.60186   0.500     4.65745     8.64376     2.43318
 10.50     318.44    1700.00     3.60460   0.500     4.66038     8.65238     2.43241
 10.60     321.25    1700.00     3.60733   0.500     4.66332     8.66100     2.43165
 10.70     324.06    1700.00     3.61007   0.500     4.66627     8.66963     2.43089
 10.80     326.88    1700.00     3.61281   0.500     4.66923     8.67825     2.43013
 10.90     329.69    1700.00     3.61555   0.500     4.67220     8.68688     2.42938
 11.00     332.50    1700.00     3.61828   0.500     4.67519     8.69550     2.42862
 11.10     335.31    1700.00     3.62102   0.500     4.67820     8.70413     2.42786
 11.20     338.13    1700.00     3.62376   0.500     4.68121     8.71276     2.42711
 11.30     340.94    1700.00     3.62650   0.500     4.68424     8.72139     2.42635
 11.40     343.75    1700.00     3.62923   0.500     4.68729     8.73002     2.42560
 11.50     346.56    1700.00     3.63197   0.500     4.69035     8.73866     2.42485
 11.60     349.38    1700.00     3.63471   0.500     4.69343     8.74729     2.42410
 11.70     352.19    1700.00     3.63744   0.500     4.69652     8.75593     2.42335
 11.80     355.00    1700.00     3.64018   0.500     4.69963     8.76458     2.42260
 11.90     357.81    1700.00     3.64292   0.500     4.70275     8.77322     2.42185
 12.00     360.62    1700.00     3.64566   0.500     4.70590     8.78188     2.42110
 12.10     363.44    1700.00     3.64840   0.500     4.70906     8.79053     2.42036
 12.20     366.25    1700.00     3.65114   0.500     4.71224     8.79919     2.41961
 12.30     369.06    1700.00     3.65387   0.500     4.71544     8.80785     2.41887
 12.40     371.88    1700.00     3.65662   0.500     4.71865     8.81653     2.41812
 12.50     374.69    1700.00     3.65936   0.500     4.72189     8.82520     2.41738
 12.60     377.50    1700.00     3.66210   0.500     4.72515     8.83388     2.41663
 12.70     380.31    1700.00     3.66484   0.500     4.72843     8.84257     2.41589
 12.80     383.12    1700.00     3.66759   0.500     4.73173     8.85127     2.41515
 12.90     385.94    1700.00     3.67033   0.500     4.73505     8.85998     2.41440
 13.00     388.75    1700.00     3.67308   0.500     4.73840     8.86869     2.41366
 13.10     391.56    1700.00     3.67583   0.500     4.74177     8.87741     2.41292
 13.20     394.38    1700.00     3.69116   0.500     4.77823     8.93653     2.40780
 13.30     397.19    1700.00     3.71017   0.500     4.82492     9.01128     2.40162
 13.40     400.00    1700.00     3.73043   0.500     4.87569     9.09225     2.39528
 13.50     402.78    1700.00     3.74398   0.500     4.90881     9.14628     2.39120
 13.60     405.56    1700.00     3.74665   0.500     4.91222     9.15493     2.39047
 13.70     408.33    1700.00     3.74932   0.500     4.91565     9.16358     2.38974
 13.80     411.11    1700.00     3.75200   0.500     4.91912     9.17226     2.38901
 13.90     413.89    1700.00     3.75468   0.500     4.92262     9.18096     2.38828
 14.00     416.67    1700.00     3.75737   0.500     4.92616     9.18967     2.38755
 14.10     419.44    1700.00     3.76007   0.500     4.92972     9.19841     2.38682
 14.20     422.22    1700.00     3.76277   0.500     4.93332     9.20716     2.38609
 14.30     425.00    1700.00     3.76548   0.500     4.93696     9.21594     2.38535
 14.40     427.78    1700.00     3.76819   0.500     4.94063     9.22474     2.38462
 14.50     430.56    1700.00     3.77092   0.500     4.94434     9.23356     2.38389
 14.60     433.33    1700.00     3.77365   0.500     4.94809     9.24241     2.38316
 14.70     436.11    1700.00     3.77639   0.500     4.95188     9.25129     2.38242
 14.80     438.89    1700.00     3.77914   0.500     4.95571     9.26020     2.38169
 14.90     441.67    1700.00     3.78190   0.500     4.95958     9.26913     2.38095
 15.00     444.44    1700.00     3.78467   0.500     4.96350     9.27810     2.38022
 15.10     447.22    1700.00     3.78746   0.500     4.96747     9.28709     2.37948
 15.20     450.00    1700.00     3.79026   0.500     4.97148     9.29612     2.37874
 15.30     452.63    1700.00     3.79307   0.500     4.97554     9.30519     2.37800
 15.40     455.26    1700.00     3.79589   0.500     4.97965     9.31429     2.37726
 15.50     457.89    1700.00     3.79873   0.500     4.98381     9.32343     2.37652
 15.60     460.53    1700.00     3.80159   0.500     4.98803     9.33260     2.37578
 15.70     463.16    1700.00     3.80446   0.500     4.99231     9.34182     2.37504
 15.80     465.79    1700.00     3.80735   0.500     4.99664     9.35108     2.37429
 15.90     468.42    1700.00     3.81026   0.500     5.00104     9.36039     2.37355
 16.00     471.05    1700.00     3.81319   0.500     5.00549     9.36974     2.37280
 16.10     473.68    1700.00     3.81614   0.500     5.01002     9.37914     2.37205
 16.20     476.32    1700.00     3.81911   0.500     5.01460     9.38858     2.37130
 16.30     478.95    1700.00     3.82211   0.500     5.01926     9.39808     2.37054
 16.40     481.58    1700.00     3.82513   0.500     5.02399     9.40763     2.36979
 16.50     484.21    1700.00     3.82818   0.500     5.02880     9.41723     2.36903
 16.60     486.84    1700.00     3.83126   0.500     5.03368     9.42688     2.36827
 16.70     489.47    1700.00     3.83436   0.500     5.03864     9.43660     2.36751
 16.80     492.11    1700.00     3.83750   0.500     5.04368     9.44636     2.36675
 16.90     494.74    1700.00     3.84066   0.500     5.04881     9.45619     2.36599
 17.00     497.37    1700.00     3.84386   0.500     5.05402     9.46607     2.36523
 17.10     500.00    1700.00     3.84710   0.500     5.05932     9.47601     2.36446
 17.20     502.50    1700.00     3.85037   0.500     5.06471     9.48601     2.36369
 17.30     505.00    1700.00     3.85368   0.500     5.07019     9.49606     2.36292
